year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2000-01,24,6,14,6,0,IHL,16,Orlando Solar Bears,12
2001-02,25,7,20,7,0,AHL,21,Chicago Wolves,14
2002-03,26,3,4,1,-4,AHL,9,Chicago Wolves,4
2004-05,28,5,19,6,3,AHL,18,Chicago Wolves,11
2007-08,31,7,10,6,0,Swiss,12,HC Geneve-Servette,13
2008-09,32,1,2,0,0,Swiss,2,HC Geneve-Servette,1
2011-12,35,0,4,0,0,Swiss,3,SC Bern,0
