assists,team,goals,year,games_played,points,pim,age,plus_minus,league
6,Trois-Rivieres Reds,3,1954-55,42,9,107,19,0,QJHL
4,Philadelphia Ramblers,1,1955-56,28,5,13,20,0,EHL
14,Chicoutimi Sagueneens,3,1955-56,40,17,101,20,0,QHL
14,Chicoutimi Sagueneens,1,1956-57,43,15,64,21,0,QHL
25,Trois-Rivieres Lions,3,1957-58,48,28,66,22,0,QHL
3,Providence Reds,0,1957-58,7,3,24,22,0,AHL
2,Springfield Indians,2,1960-61,18,4,14,25,0,AHL
17,Quebec Aces,0,1961-62,65,17,85,26,0,AHL
21,Quebec Aces,7,1962-63,70,28,61,27,0,AHL
14,Quebec Aces,4,1963-64,58,18,54,28,0,AHL
25,Quebec Aces,9,1964-65,70,34,83,29,0,AHL
22,Quebec Aces,4,1965-66,69,26,93,30,0,AHL
20,Quebec Aces,6,1966-67,67,26,54,31,0,AHL
12,Quebec Aces,1,1967-68,24,13,27,32,0,AHL
27,Seattle Totems,25,1968-69,71,52,49,33,0,WHL
33,Seattle Totems,9,1969-70,66,42,38,34,0,WHL
40,Seattle Totems,20,1970-71,70,60,68,35,0,WHL
10,Seattle Totems,5,1971-72,36,15,16,36,0,WHL
4,Jacksonville Barons,2,1973-74,11,6,4,38,0,AHL
0,Syracuse Eagles,0,1974-75,1,0,0,39,0,AHL
