shotsPercentage,year,pim,even_strength_assists,total_ice_time,shorthanded_assists,shots,power_play_assists,even_strength_goals,plus_minus,assists,team,goals,age,game_winning_goals,league,shorthanded_goals,average_ice_time,games_played,points,awards,power_play_goals
0,1998-99,2,0,13,0,0,0,0,-1,0,NSH,0,24,0,NHL,0,6:23,2,0,[],0
0.0,2001-02,0,1,29,0,3,0,0,-1,1,CHI,0,27,0,NHL,0,7:08,4,1,[],0
