year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2000-01,15,69,20,46,0,Minor-ON,64,Peterborough AA Petes,115
2001-02,16,28,56,31,10,OHL,67,London Knights,59
2002-03,17,25,145,53,6,OHL,67,London Knights,78
2003-04,18,40,98,73,38,OHL,66,London Knights,113
2004-05,19,47,117,83,66,OHL,60,London Knights,130
2004-05,19,2,6,5,2,WJC-A,6,Canada,7
2005-06,20,16,32,18,7,AHL,19,Portland Pirates,34
2009-10,24,4,2,1,3,Olympics,7,Canada,5
2009-10,24,2,8,4,-2,WC-A,7,Canada,6
2011-12,26,3,8,4,7,WC-A,8,Canada,7
2013-14,28,0,2,1,2,Olympics,6,Canada,1
2015-16,30,4,6,5,6,WC,10,Canada,9
2016-17,31,2,2,0,3,WCup,6,Canada,2
