age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
20,,0.0,0,3,-4,NHL,11,0,2005-06,0,14,0,105,0,16,,MDA,3
21,SC,10.3,5,9,5,NHL,0,0,2006-07,1,58,6,346,1,37,,ANA,15
22,,28.6,2,1,1,NHL,3,0,2007-08,0,7,2,45,0,8,11,ANA,3
23,,19.5,6,6,2,NHL,13,0,2008-09,1,41,8,286,2,36,71,ANA,14
25,,11.1,0,6,0,NHL,6,1,2010-11,1,18,2,152,1,4,32,ANA,8
27,,0.0,0,2,0,NHL,7,0,2012-13,0,24,0,142,0,4,34,ANA,2
28,,10.5,2,7,-2,NHL,13,0,2013-14,0,38,4,256,2,19,75,ANA,11
29,,15.6,8,8,6,NHL,16,0,2014-15,2,64,10,319,2,14,107,ANA,18
30,,0.0,0,4,-7,NHL,7,0,2015-16,0,21,0,125,0,6,30,ANA,4
31,,9.3,3,7,4,NHL,17,0,2016-17,3,43,4,304,1,34,79,ANA,11
