pim,team,assists,plus_minus,points,league,games_played,year,age,goals
10,Brooklyn Crescents,6,0,9,EAHL,11,1943-44,16,3
8,Moose Jaw Canucks,5,0,11,SJHL,4,1944-45,17,6
16,Moose Jaw Canucks,22,0,33,M-Cup,17,1944-45,17,11
4,Moose Jaw Canucks,5,0,10,SJHL,4,1945-46,18,5
2,Moose Jaw Canucks,8,0,16,M-Cup,8,1945-46,18,8
4,Kansas City Pla-Mors,1,0,4,USHL,7,1947-48,20,3
14,Tulsa Oilers,5,0,8,USHL,7,1948-49,21,3
0,Calgary Stampeders,3,0,6,WHL,5,1952-53,25,3
21,Calgary Stampeders,11,0,16,WHL,18,1953-54,26,5
7,Calgary Stampeders,1,0,2,Ed-Cup,7,1953-54,26,1
2,Calgary/Vancouver,1,0,1,WHL,5,1954-55,27,0
0,Calgary Stampeders,1,0,1,WHL,3,1956-57,29,0
0,Calgary Spurs,1,0,2,Al-Cup,3,1959-60,32,1
2,Calgary Spurs,1,0,3,WCSHL,3,1965-66,38,2
