year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1926-27,17,13,20,5,0,PrHL,32,Calgary Tigers,18
1927-28,18,13,20,5,0,Can-Pro,35,2 Teams,18
1927-28,18,0,0,0,0,Can-Pro,1,Kitchener Millionaires,0
1927-28,18,13,20,5,0,Can-Pro,34,Niagara Falls Cataracts,18
1928-29,19,11,26,2,0,Can-Pro,43,2 Teams,13
1928-29,19,4,14,1,0,Can-Pro,16,Toronto Millionaires,5
1928-29,19,7,12,1,0,Can-Pro,27,Buffalo Bisons,8
1929-30,20,22,33,3,0,IHL,40,Buffalo Bisons,25
1930-31,21,28,24,13,0,IHL,48,Buffalo Bisons,41
1931-32,22,15,42,18,0,IHL,46,Buffalo Bisons,33
1934-35,25,6,18,12,0,IHL,43,Syracuse Stars,18
1935-36,26,11,13,13,0,NWHL,40,Edmonton Eskimos,24
1936-37,27,9,10,9,0,PCHL,39,Portland Buckaroos,18
1937-38,28,6,16,15,0,PCHL,41,Portland Buckaroos,21
1938-39,29,18,10,18,0,PCHL,43,Portland Buckaroos,36
1939-40,30,14,12,11,0,PCHL,39,Portland Buckaroos,25
1940-41,31,8,18,8,0,PCHL,41,Portland Buckaroos,16
1943-44,34,12,2,13,0,NWIHL,16,Portland Decleros,25
