bad_start,shutouts,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,games_started,age,good_start_precentages,saves,pim,goals,good_starts,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,assists,ties,wins,games_played,minutes
0,2,0,2.80,0,0,QAAA,0,15,0,0,0,0,0,0,62,0,2003-04,Laval Regents,4,0,0,16,27,1329
0,0,2,2.97,0,739,QMJHL,0,16,0,672,4,0,0,0,67,.909,2004-05,Lewiston MAINEiacs,12,2,3,7,23,1353
0,2,0,2.70,0,1586,QMJHL,0,17,0,1440,10,0,0,0,146,.908,2005-06,Lewiston MAINEiacs,26,0,0,27,54,3241
0,1,0,1.71,0,0,WJ18-A,0,17,0,0,0,0,0,0,12,0,2005-06,Canada,3,0,1,3,7,421
0,2,6,2.58,0,990,QMJHL,0,18,0,896,2,0,0,0,94,.905,2006-07,Lewiston MAINEiacs,10,6,0,26,37,2186
0,0,1,2.73,0,1001,QMJHL,0,19,0,909,8,0,0,0,92,.908,2007-08,Lewiston MAINEiacs,15,1,0,18,34,2024
0,1,0,2.00,0,76,WJC-A,0,19,0,72,0,0,0,0,4,.947,2007-08,Canada,1,0,0,1,2,120
0,0,0,1.63,0,93,AHL,0,19,0,88,0,0,0,0,5,.946,2007-08,Manchester Monarchs,1,0,1,1,3,184
0,5,0,2.40,0,1435,AHL,0,20,0,1311,6,0,0,0,124,.914,2008-09,Manchester Monarchs,24,0,4,23,54,3101
0,9,0,2.03,0,1823,AHL,0,21,0,1707,4,0,0,0,116,.936,2009-10,Manchester Monarchs,21,0,6,30,58,3424
0,0,0,2.01,0,72,WC-A,0,22,0,66,0,0,0,0,6,.917,2010-11,Canada,1,0,0,2,3,179
0,1,0,2.57,0,0,German-2,0,24,0,0,0,0,0,0,34,0,2012-13,Heilbronner Falken,7,0,0,6,13,793
0,0,0,0,0,0,AHL,0,27,0,0,0,0,0,0,0,0,2015-16,Toronto Marlies,0,0,0,0,0,0
