year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1990-91,18,19,0,13,0,High-MA,18,Boston College H.S. Eagles,32
1991-92,19,7,10,21,0,NCAA,31,Kent State University,28
1992-93,20,33,28,20,0,NCAA,38,Kent State University,53
1993-94,21,22,28,24,0,NCAA,39,Kent State University,46
1994-95,22,15,38,15,0,CCHA,40,Michigan State Spartans,30
1995-96,23,24,35,27,0,ECHL,44,Mobile Mysticks,51
1995-96,23,11,15,10,0,IHL,36,Kansas City Blades,21
1996-97,24,23,47,22,0,IHL,77,Kansas City Blades,45
1997-98,25,33,63,20,0,IHL,77,Kansas City Blades,53
1998-99,26,35,46,30,0,AHL,76,Rochester Americans,65
1999-00,27,4,43,3,-4,IHL,16,Orlando Solar Bears,7
2000-01,28,9,20,9,4,IHL,27,Orlando Solar Bears,18
