even_strength_goals,assists,team,goals,pim,age,game_winning_goals,total_ice_time,league,shorthanded_goals,shots,average_ice_time,year,games_played,shotsPercentage,win,power_play_goals,points,plus_minus
0,4,MDA,0,2,29,0,,NHL,0,29,539,2002-03,21,0.0,,0,4,0
0,2,ATL,0,0,33,0,,NHL,0,4,97,2006-07,4,0.0,,0,2,-5
0,1,NJD,0,2,35,0,6,NHL,0,3,123,2008-09,7,0.0,,0,1,0
