league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,18,0,21,0,6,0,,TOR,[],0,0,5,0,1,0,1949-50,,0,8,0,0
NHL,19,0,23,0,3,0,,TOR,[],0,0,1,0,2,0,1951-52,,0,12,0,0
NHL,40,0,24,0,9,0,,TOR,[],0,0,4,0,5,0,1952-53,,0,22,0,0
NHL,70,0,25,0,23,0,,TOR,[],0,0,15,0,8,0,1953-54,,0,60,0,0
NHL,67,0,26,0,24,0,,TOR,[],0,0,16,0,8,0,1954-55,,0,66,0,0
NHL,70,0,27,0,28,0,,TOR,[],0,0,16,0,12,0,1955-56,,0,52,0,0
NHL,66,0,28,0,35,0,,TOR,[],0,0,20,0,15,0,1956-57,,0,51,0,0
NHL,48,0,29,0,21,0,,TOR,[],0,0,14,0,7,0,1957-58,,0,18,0,0
NHL,19,0,30,0,2,0,,TOR,[],0,0,1,0,1,0,1958-59,,0,4,0,0
NHL,1,0,31,0,0,0,,TOR,[],0,0,0,0,0,0,1959-60,,0,0,0,0
