assists,team,goals,year,games_played,points,pim,age,plus_minus,league
3,Lulea HF U18,4,2003-04,7,7,8,17,0,Swe-U18
2,Lulea HF Jr.,2,2004-05,7,4,2,18,0,Swe-Jr.
1,Lulea HF Jr.,3,2005-06,4,4,8,19,0,Swe-Jr.
0,Lulea HF,0,2005-06,4,0,20,19,0,Sweden
0,Lulea HF,2,2006-07,4,2,4,20,0,Sweden
1,Lulea HF,4,2008-09,5,5,0,22,0,Sweden
0,Dynamo Moscow,1,2009-10,2,1,8,23,0,KHL
0,Norfolk Admirals,1,2010-11,6,1,6,24,0,AHL
1,Lulea HF,1,2011-12,5,2,0,25,0,Sweden
0,Brynas IF Gavle,0,2012-13,4,0,0,26,0,Sweden
