assists,team,goals,year,games_played,points,pim,age,plus_minus,league
2,Lulea HF U18,7,2002-03,11,9,14,16,0,Swe-U18
0,Lulea HF Jr.,2,2002-03,7,2,0,16,0,Swe-Jr.
3,Lulea HF U18,1,2003-04,3,4,0,17,0,Swe-U18
12,Lulea HF Jr.,14,2003-04,35,26,8,17,0,Swe-Jr.
13,Lulea HF Jr.,18,2004-05,33,31,14,18,0,Swe-Jr.
0,Pitea HC,0,2004-05,1,0,0,18,0,Sweden-2
0,Lulea HF,0,2004-05,4,0,0,18,0,Sweden
9,Lulea HF Jr.,14,2005-06,17,23,4,19,0,Swe-Jr.
1,Lulea HF,3,2005-06,39,4,8,19,0,Sweden
10,Lulea HF,12,2006-07,55,22,30,20,0,Sweden
8,Lulea HF,20,2007-08,51,28,55,21,0,Sweden
22,Lulea HF,27,2008-09,55,49,30,22,0,Sweden
2,Sweden,2,2008-09,9,4,4,22,4,WC-A
14,Dynamo Moscow,4,2009-10,55,18,38,23,0,KHL
1,Sweden,4,2009-10,9,5,4,23,-1,WC-A
30,Norfolk Admirals,23,2010-11,63,53,20,24,15,AHL
10,Lulea HF,15,2011-12,53,25,16,25,0,Sweden
10,Brynas IF Gavle,18,2012-13,55,28,16,26,0,Sweden
