pim,team,assists,plus_minus,points,league,games_played,year,age,goals
13,Peterborough Petes,4,0,7,OHL,14,1985-86,17,3
5,Peterborough Petes,6,0,8,OHL,12,1986-87,18,2
4,Peterborough Petes,12,0,17,OHL,12,1987-88,19,5
2,Hershey Bears,6,0,10,AHL,12,1988-89,20,4
17,Hershey Bears,3,0,4,AHL,7,1990-91,22,1
2,Hershey Bears,3,0,3,AHL,6,1991-92,23,0
16,Saint John Flames,4,0,6,AHL,7,1993-94,25,2
4,Houston Aeros,1,0,1,IHL,4,1994-95,26,0
4,Houston Aeros,3,0,5,IHL,12,1996-97,28,2
4,Houston Aeros,2,0,4,IHL,4,1997-98,29,2
12,Houston Aeros,11,0,22,IHL,19,1998-99,30,11
4,Houston Aeros,4,0,4,IHL,11,1999-00,31,0
10,Philadelphia Phantoms,1,0,4,AHL,10,2000-01,32,3
0,Philadelphia Phantoms,1,0,3,AHL,5,2001-02,33,2
2,Hershey Bears,0,-2,0,AHL,3,2002-03,34,0
