assists,game_winning_goals,goals,age,average_ice_time,offensive_point_share,defensive_point_share,even_strength_goals,total_ice_time,power_play_assists,positions,overall_point_share,even_strength_assists,team,link,shorthanded_assists,pim,power_play_goals,plus_minus,name,shotsPercentage,year,points,shorthanded_goals,games_played,shots
58,8,60,26,,9.4,1.8,41,,21,RW,11.2,37,NYI,/players/b/bossymi01.html,0,20,19,27,Mike Bossy,22.1,1983,118,0,79,272
55,5,34,26,,5.5,2.0,21,,14,C,7.6,41,NYI,/players/t/trottbr01.html,0,68,13,37,Bryan Trottier,19.0,1983,89,0,80,179
40,4,31,25,,4.2,1.8,22,,9,LW,6.0,31,NYI,/players/t/toneljo01.html,0,55,8,30,John Tonelli,18.7,1983,71,1,76,166
54,1,12,29,,4.1,5.7,7,,25,D,9.8,27,NYI,/players/p/potvide01.html,2,60,4,32,Denis Potvin,6.3,1983,66,1,69,191
42,3,20,28,,2.8,1.4,14,,8,LW,4.2,32,NYI,/players/b/bournbo01.html,2,55,5,14,Bob Bourne,13.6,1983,62,1,77,147
35,3,13,22,,2.9,6.3,12,,12,D,9.2,22,NYI,/players/j/jonssto01.html,1,50,1,40,Tomas Jonsson,13.0,1983,48,0,72,100
20,2,21,28,,1.6,1.2,17,,7,LW,2.8,13,NYI,/players/g/gillicl01.html,0,76,4,9,Clark Gillies,14.5,1983,41,0,70,145
19,3,21,20,,1.2,1.4,20,,1,C,2.6,18,NYI,/players/s/suttebr02.html,0,128,1,14,Brent Sutter,14.1,1983,40,0,80,149
20,4,19,33,,1.1,1.3,12,,2,C,2.4,16,NYI,/players/g/gorinbu01.html,2,8,2,10,Butch Goring,19.4,1983,39,5,75,98
19,2,13,22,,0.2,1.2,12,,1,RW,1.4,18,NYI,/players/s/suttedu01.html,0,118,1,8,Duane Sutter,10.7,1983,32,0,75,122
20,3,10,30,,-0.1,1.1,7,,1,RW,1.1,19,NYI,/players/n/nystrbo01.html,0,98,3,6,Bob Nystrom,10.0,1983,30,0,74,100
25,0,4,28,,0.9,4.7,2,,12,D,5.7,12,NYI,/players/p/perssst01.html,1,71,2,12,Stefan Persson,5.0,1983,29,0,70,80
17,0,4,28,,0.3,5.4,4,,0,D,5.7,17,NYI,/players/l/langeda01.html,0,64,0,22,Dave Langevin,3.7,1983,21,0,73,107
11,0,8,21,,0.1,0.6,8,,0,LW,0.8,11,NYI,/players/g/gilbegr01.html,0,30,0,1,Greg Gilbert,21.6,1983,19,0,45,37
11,1,5,26,,-0.1,5.6,5,,0,D,5.5,10,NYI,/players/m/morroke01.html,1,44,0,18,Ken Morrow,3.7,1983,16,0,79,135
12,2,4,30,,-0.9,0.7,3,,2,C,-0.2,10,NYI,/players/m/merriwa01.html,0,27,1,-3,Wayne Merrick,8.7,1983,16,0,59,46
7,0,7,24,,0.3,0.5,7,,3,LW,0.8,4,NYI,/players/h/hallima01.html,0,26,0,4,Mats Hallin,18.9,1983,14,0,30,37
8,0,6,30,,-0.7,1.0,4,,2,RW,0.2,6,NYI,/players/k/kalluan01.html,0,33,1,9,Anders Kallur,7.8,1983,14,1,55,77
11,0,2,26,,0.2,3.0,1,,4,D,3.3,7,NYI,/players/m/mcewemi01.html,0,16,1,11,Mike McEwen,2.4,1983,13,0,42,82
11,0,1,24,,-1.9,1.0,0,,1,C,-0.8,9,NYI,/players/c/carrobi01.html,1,24,0,3,Billy Carroll,1.9,1983,12,1,71,52
5,1,4,19,,0.3,1.4,1,,1,D,1.8,4,NYI,/players/b/boutipa01.html,0,24,3,-5,Paul Boutilier,7.7,1983,9,0,29,52
4,0,3,29,,-0.2,2.6,3,,0,D,2.5,4,NYI,/players/l/lanego01.html,0,87,0,1,Gord Lane,6.8,1983,7,0,44,44
3,0,0,22,,0.0,0.0,0,,0,G,10.2,0,NYI,/players/m/melanro01.html,0,22,0,0,Roland Melanson,,1983,3,0,44,0
1,0,0,28,,0.0,0.1,0,,0,LW,0.0,1,NYI,/players/d/devinke01.html,0,8,0,1,Kevin Devine,0.0,1983,1,0,2,3
0,0,0,20,,0.0,0.0,0,,0,D,0.0,0,NYI,/players/d/dineego01.html,0,4,0,-2,Gord Dineen,0.0,1983,0,0,2,3
0,0,0,26,,-0.1,0.4,0,,0,D,0.2,0,NYI,/players/r/regieda01.html,0,7,0,0,Darcy Regier,0.0,1983,0,0,6,3
0,0,0,32,,0.0,0.0,0,,0,G,9.1,0,NYI,/players/s/smithbi01.html,0,41,0,0,Billy Smith,,1983,0,0,41,0
