assists,game_winning_goals,goals,age,average_ice_time,offensive_point_share,defensive_point_share,even_strength_goals,total_ice_time,power_play_assists,positions,overall_point_share,even_strength_assists,team,link,shorthanded_assists,pim,power_play_goals,plus_minus,name,shotsPercentage,year,points,shorthanded_goals,games_played,shots
37,5,33,25,20:00,7.4,1.9,26,1560,12,C,9.3,25,NYI,/players/t/tavarjo01.html,0,38,7,6,John Tavares,13.2,2016,70,0,78,250
42,4,22,27,18:12,5.8,1.4,15,1438,16,RW,7.2,26,NYI,/players/o/okposky01.html,0,51,7,-4,Kyle Okposo,10.9,2016,64,0,79,202
32,2,20,31,17:43,4.2,1.6,11,1435,13,C,5.8,19,NYI,/players/n/nielsfr01.html,0,12,7,1,Frans Nielsen,11.0,2016,52,2,81,181
14,3,26,24,15:48,3.9,1.3,23,1280,2,LW,5.2,12,NYI,/players/n/nelsobr01.html,0,30,3,-3,Brock Nelson,15.8,2016,40,0,81,165
35,1,5,24,22:37,2.8,3.1,2,1832,16,D,5.9,19,NYI,/players/l/leddyni01.html,0,25,3,-9,Nick Leddy,4.1,2016,40,0,81,121
21,3,15,25,14:35,2.5,1.2,7,1166,6,LW,3.7,15,NYI,/players/l/leean01.html,0,51,8,-2,Anders Lee,8.2,2016,36,0,80,183
20,2,12,26,15:51,1.4,1.1,8,1284,1,RW,2.5,19,NYI,/players/b/bailejo01.html,0,22,4,-7,Josh Bailey,11.4,2016,32,0,81,105
21,4,8,24,12:41,1.5,1.3,7,1015,0,C,2.8,20,NYI,/players/c/cizikca01.html,2,31,0,4,Casey Cizikas,9.5,2016,29,1,80,84
20,0,8,22,15:39,1.0,0.8,7,1112,3,RW,1.8,17,NYI,/players/s/stromry01.html,0,28,1,-9,Ryan Strome,6.1,2016,28,0,71,132
16,1,9,32,21:22,2.0,4.6,8,1496,4,D,6.6,12,NYI,/players/b/boychjo01.html,0,31,1,17,Johnny Boychuk,5.5,2016,25,0,70,165
16,2,9,32,14:06,1.6,1.0,8,818,2,C,2.6,14,NYI,/players/g/grabomi01.html,0,33,1,3,Mikhail Grabovski,10.8,2016,25,0,58,83
8,5,15,28,11:55,1.8,1.3,13,918,0,RW,3.1,7,NYI,/players/c/cluttca01.html,1,22,0,7,Cal Clutterbuck,18.8,2016,23,2,77,80
13,3,9,29,14:04,0.3,1.8,9,1139,0,LW,2.1,13,NYI,/players/k/kulemni01.html,0,22,0,13,Nikolai Kulemin,9.8,2016,22,0,81,92
16,1,5,25,23:49,0.8,3.2,4,1715,0,D,4.0,16,NYI,/players/h/hamontr01.html,0,35,0,-5,Travis Hamonic,3.4,2016,21,1,72,147
9,1,10,26,10:33,0.9,1.0,10,845,0,LW,1.9,9,NYI,/players/m/martima02.html,0,119,0,2,Matt Martin,11.6,2016,19,0,80,86
12,2,6,26,17:24,1.3,3.0,6,1079,0,D,4.3,11,NYI,/players/h/hicketh01.html,0,30,0,9,Thomas Hickey,10.9,2016,18,0,62,55
12,1,4,38,15:35,1.2,2.2,4,826,4,D,3.4,8,NYI,/players/z/zidlima01.html,0,20,0,5,Marek Zidlicky,8.3,2016,16,0,53,48
14,0,2,24,20:38,0.2,3.4,2,1486,1,D,3.6,13,NYI,/players/d/dehaaca01.html,0,20,0,3,Calvin de Haan,2.0,2016,16,0,72,102
5,0,1,30,11:14,0.0,0.4,1,269,0,RW,0.5,5,NYI,/players/b/bernist01.html,0,9,0,3,Steve Bernier,3.7,2016,6,0,24,27
5,0,1,28,15:26,-0.2,1.8,1,803,0,D,1.6,4,NYI,/players/s/straibr01.html,1,31,0,1,Brian Strait,2.3,2016,6,0,52,43
2,0,3,23,12:30,0.2,0.4,3,250,0,LW,0.6,2,NYI,/players/p/princsh01.html,0,4,0,3,Shane Prince,11.5,2016,5,0,20,26
2,0,2,21,15:44,0.4,0.6,2,236,0,D,1.0,2,NYI,/players/p/pulocry01.html,0,5,0,1,Ryan Pulock,13.3,2016,4,0,15,15
2,0,0,21,17:35,0.0,0.2,0,158,0,D,0.3,2,NYI,/players/p/pelecad01.html,0,0,0,-1,Adam Pelech,0.0,2016,2,0,9,8
0,0,1,23,17:07,0.1,-0.1,1,103,0,D,0.0,0,NYI,/players/m/mayfisc01.html,0,11,0,-4,Scott Mayfield,25.0,2016,1,0,6,4
0,0,1,22,17:46,0.1,0.0,0,36,0,C,0.2,0,NYI,/players/q/quineal01.html,0,0,0,0,Alan Quine,20.0,2016,1,1,2,5
