year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1994-95,16,110,0,72,0,CIS-2,50,CSKA Moscow 2,182
1994-95,16,2,14,2,0,CIS,13,CSKA Moscow,4
1994-95,16,2,0,4,0,EJC-A,5,Russia,6
1995-96,17,21,12,17,0,CIS,51,CSKA Moscow,38
1995-96,17,4,0,2,0,WJC-A,7,Russia,6
1995-96,17,3,4,2,0,EJC-A,5,Russia,5
1996-97,18,29,18,35,0,IHL,73,Detroit Vipers,64
1996-97,18,6,0,1,0,WJC-A,6,Russia,7
2001-02,23,1,4,2,1,Olympics,6,Russia,3
2004-05,26,1,0,2,1,W-Cup,4,Russia,3
2004-05,26,1,0,0,0,Russia,3,Dynamo Moscow,1
2007-08,29,1,0,0,-1,AHL,2,Rockford IceHogs,1
