average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,1,0,0,NHL,19,0,0,0,0,0,0,0,0,1965-66,TOR,0,1,[],0,,2
,1,0,0,NHL,20,0,14,0,0,0,1,0,0,1966-67,TOR,1,0,[],0,,5
,19,1,0,NHL,21,10,34,5,140,8,0,0,1,1967-68,TOR,8,11,[],5.7,,65
,4,0,0,NHL,22,2,6,-8,24,1,0,0,1,1968-69,TOR,1,3,[],4.2,,12
,26,1,0,NHL,23,16,29,7,86,6,0,0,4,1969-70,TOT,6,20,[],7.0,,49
,1,0,0,NHL,23,1,6,1,6,0,0,0,0,1969-70,TOR,0,1,[],0.0,,7
,25,1,0,NHL,23,15,23,6,80,6,0,0,4,1969-70,BOS,6,19,[],7.5,,42
,46,5,0,NHL,24,23,44,35,164,22,0,0,1,1970-71,BOS,22,24,[],13.4,,69
,31,0,0,NHL,25,13,45,-23,188,13,4,1,0,1971-72,CGS,17,14,[],9.0,,76
,91,4,1,WHA,26,0,42,0,0,35,6,0,0,1972-73,OTN,42,49,[],0,,75
,92,6,0,WHA,27,0,31,0,0,29,8,0,0,1973-74,TRT,37,55,"[{'link': '/awards/wha_all_star.html#1974', 'name': 'ASW-2'}]",0,,0
,74,0,0,WHA,28,0,50,8,323,32,3,0,0,1974-75,NEW,35,39,[],10.8,,73
,54,1,0,WHA,29,0,12,-6,193,13,4,0,0,1975-76,TOT,17,37,[],8.8,,61
,33,0,0,WHA,29,0,6,-3,107,10,2,0,0,1975-76,NEW,12,21,[],11.2,,35
,21,1,0,WHA,29,0,6,-3,86,3,2,0,0,1975-76,EDO,5,16,[],5.8,,26
,1,0,0,WHA,30,0,0,-2,4,1,0,0,0,1976-77,BRB,1,0,[],25.0,,3
