game_winning_goals,shotsPercentage,plus_minus,shots,power_play_goals,age,average_ice_time,games_played,assists,year,points,shorthanded_goals,goals,even_strength_goals,team,win,pim,total_ice_time,league
0,10.6,-5,47,1,22,,12,7,1970-71,12,0,5,4,MNS,,10,,NHL
1,20.0,2,20,1,23,,7,4,1971-72,8,0,4,3,MNS,,6,,NHL
0,5.9,-2,17,0,24,,6,3,1972-73,4,0,1,1,MNS,,0,,NHL
1,13.3,-4,45,1,26,,0,0,1974-75,18,0,6,5,NYI,,6,,NHL
1,25.0,8,24,1,27,,13,9,1975-76,15,0,6,5,NYI,,0,,NHL
0,26.3,4,19,1,28,,12,6,1976-77,11,0,5,4,NYI,,6,,NHL
0,0.0,-3,4,0,29,,5,0,1977-78,0,0,0,0,NYI,,5,,NHL
