average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,1,0,0,NHL,21,0,0,0,3,1,0,0,0,1971-72,LAK,1,0,[],33.3,,5
,34,0,0,WHA,22,0,6,0,0,11,1,0,0,1972-73,ALO,12,22,[],0,,65
,1,0,0,WHA,23,0,0,0,0,1,0,0,0,1973-74,EDO,1,0,[],0,,5
