power_play_goals,games_played,points,game_winning_goals,league,year,age,goals,team,average_ice_time,assists,pim,plus_minus,shorthanded_goals,shots,total_ice_time,win,shotsPercentage,even_strength_goals
0,2,0,0,NHL,1929-30,24,0,CBH,,0,4,0,0,0,,,0,0
0,9,6,0,NHL,1930-31,25,3,CBH,,3,2,0,0,0,,,0,0
0,2,0,0,NHL,1931-32,26,0,CBH,,0,2,0,0,0,,,0,0
0,8,7,0,NHL,1933-34,28,4,CBH,,3,4,0,0,0,,SC,0,0
0,2,0,0,NHL,1934-35,29,0,CBH,,0,0,0,0,0,,,0,0
0,2,2,0,NHL,1935-36,30,0,CBH,,2,0,0,0,0,,,0,0
0,0,0,0,NHL,1937-38,32,5,CBH,,3,4,0,0,0,,SC,0,0
0,2,1,0,NHL,1939-40,34,0,CBH,,1,0,0,0,0,,,0,0
0,6,2,0,NHL,1943-44,38,1,CBH,,1,2,0,0,0,,,0,0
