pim,team,assists,plus_minus,points,league,games_played,year,age,goals
91,Waterloo Siskins,8,0,11,ON-Jr.B,38,1990-91,15,3
70,Windsor Spitfires,8,0,12,OHL,59,1991-92,16,4
64,Detroit Jr. Red Wings,13,0,13,OHL,61,1992-93,17,0
69,Detroit Jr. Red Wings,22,0,24,OHL,40,1993-94,18,2
119,Detroit Jr. Red Wings,14,0,15,OHL,50,1994-95,19,1
223,Saint John Flames,16,0,19,AHL,71,1995-96,20,3
139,Saint John Flames,6,0,9,AHL,46,1996-97,21,3
49,Saint John Flames,5,3,5,AHL,16,1997-98,22,0
23,Saint John Flames,0,-1,0,AHL,5,1998-99,23,0
10,Indianapolis Ice,0,1,1,IHL,3,1998-99,23,1
4,Cambridge Hornets,3,0,3,OHA-Sr.,5,2004-05,29,0
97,Binghamton Senators,5,-1,7,AHL,47,2006-07,31,2
