average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,0,0,0,NHL,19,0,0,0,0,0,0,0,0,1994-95,CGY,0,0,[],0,,1
,0,0,0,NHL,21,0,35,-4,8,0,0,0,0,1996-97,CGY,0,0,[],0.0,,20
,11,1,0,NHL,22,6,104,3,27,3,0,2,0,1997-98,CGY,3,8,[],11.1,,43
14:01,4,0,0,NHL,23,2,62,0,24,2,0,0,0,1998-99,CHI,2,2,[],8.3,547,39
14:14,4,0,0,NHL,24,3,102,-5,24,1,0,0,0,1999-00,CHI,1,3,[],4.2,840,59
14:33,4,0,0,NHL,25,3,53,7,16,1,0,0,0,2000-01,CHI,1,3,[],6.3,640,44
8:19,2,0,0,NHL,26,2,52,-7,16,0,0,0,0,2001-02,TOT,0,2,[],0.0,366,44
7:44,2,0,0,NHL,26,2,24,-3,14,0,0,0,0,2001-02,CGY,0,2,[],0.0,286,37
11:23,0,0,0,NHL,26,0,28,-4,2,0,0,0,0,2001-02,CBJ,0,0,[],0.0,80,7
11:57,1,0,0,NHL,27,1,99,-15,23,0,0,0,0,2002-03,CBJ,0,1,[],0.0,574,48
13:04,3,0,0,NHL,28,3,76,-7,19,0,0,0,0,2003-04,NSH,0,3,[],0.0,615,47
8:59,1,0,0,NHL,30,1,56,-6,7,0,0,0,0,2005-06,TOT,0,1,[],0.0,243,27
8:00,1,0,0,NHL,30,1,45,-6,3,0,0,0,0,2005-06,NSH,0,1,[],0.0,160,20
11:48,0,0,0,NHL,30,0,11,0,4,0,0,0,0,2005-06,FLA,0,0,[],0.0,83,7
