age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
22,,14.8,2,2,-3,NHL,6,0,1992-93,2,27,4,,2,2,,WIN,6
26,,18.4,4,3,-3,NHL,11,0,1996-97,1,38,7,,3,4,,MDA,10
28,,28.6,1,2,-1,NHL,4,0,1998-99,0,7,2,90,1,2,,MDA,4
30,,0.0,0,2,2,NHL,6,0,2000-01,0,5,0,103,0,2,,SJS,2
31,,14.3,3,3,-3,NHL,12,0,2001-02,1,35,5,202,2,2,,SJS,8
33,,0.0,0,3,-2,NHL,10,0,2003-04,0,9,0,129,0,2,,COL,3
35,,11.3,5,8,0,NHL,16,0,2005-06,2,53,6,287,1,6,,MDA,14
36,SC,8.3,5,10,1,NHL,0,0,2006-07,2,60,5,402,0,10,,ANA,15
37,,10.0,0,2,-1,NHL,6,0,2007-08,1,20,2,117,2,6,34,ANA,4
38,,12.9,2,2,-2,NHL,13,0,2008-09,1,31,4,197,2,4,47,ANA,6
40,,24.0,2,1,-3,NHL,6,0,2010-11,0,25,6,114,4,12,36,ANA,7
42,,6.3,0,2,1,NHL,7,0,2012-13,1,16,1,98,1,6,26,ANA,3
43,,8.3,1,4,-2,NHL,12,0,2013-14,0,24,2,147,1,4,37,ANA,6
