bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,saves
0,ON-Jr.A,16,Kingston Voyageurs,906,16,0,0,0,53,0,0,0,0,0,0,0,0,0,0,1998-99,0,3.51,0,0
0,OHL,15,Kingston Frontenacs,666,17,5,0,0,42,0,0,0,0,4,0,0,0,0,0,1999-00,0,3.78,0,0
0,OHL,46,2 Teams,2707,18,13,0,0,116,0,0,9,3,22,0,0,0,0,0,2000-01,0,2.57,0,0
0,OHL,3,Kingston Frontenacs,136,18,0,0,0,8,0,0,2,0,0,0,0,0,0,0,2000-01,0,3.53,0,0
0,OHL,43,Sudbury Wolves,2571,18,13,0,0,108,0,0,7,3,22,0,0,0,0,0,2000-01,0,2.52,0,0
0,OHL,53,Sudbury Wolves,3082,19,28,0,0,157,0,0,5,3,19,0,0,0,0,.914,2001-02,1830,3.06,17,1673
0,AHL,11,Utah Grizzlies,614,20,5,0,0,33,0,0,0,0,5,0,0,0,0,.906,2002-03,351,3.22,12,318
0,ECHL,27,Lexington Men O\'War,1553,20,10,0,1,66,0,0,4,1,11,0,0,1,0,.910,2002-03,734,2.55,20,668
0,AHL,21,Utah Grizzlies,1186,21,11,0,1,56,0,0,0,2,8,1,0,0,0,.908,2003-04,611,2.83,10,555
0,AHL,45,Houston Aeros,2408,22,17,0,4,97,0,0,3,5,19,4,0,0,0,.915,2004-05,1137,2.42,28,1040
0,AHL,50,Iowa Stars,2998,23,19,0,6,125,0,0,6,3,25,6,0,0,0,.917,2005-06,1512,2.50,24,1387
0,AHL,5,Norfolk Admirals,296,28,4,0,0,9,0,0,0,1,1,0,0,0,0,.924,2010-11,119,1.82,2,110
0,WC-A,4,Canada,255,30,2,0,1,7,0,0,0,1,2,1,0,0,0,.944,2012-13,126,1.65,0,119
0,Olympics,0,Canada,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-14,0,0,0,0
0,WC,0,Canada,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-15,0,0,0,0
