pim,team,assists,plus_minus,points,league,games_played,year,age,goals
16,U. of New Hampshire,14,0,27,ECAC,31,1975-76,18,13
36,U. of New Hampshire,25,0,49,ECAC,39,1976-77,19,24
40,U. of New Hampshire,34,0,57,ECAC,30,1977-78,20,23
46,U. of New Hampshire,28,0,59,ECAC,35,1978-79,21,31
4,Tulsa Oilers,0,0,2,CHL,5,1978-79,21,2
73,Birmingham Bulls,33,0,60,CHL,79,1979-80,22,27
49,2 Teams,31,0,64,CHL,76,1980-81,23,33
43,Birmingham Bulls,25,0,50,CHL,58,1980-81,23,25
6,Fort Worth Texans,6,0,14,CHL,18,1980-81,23,8
0,Oklahoma City Stars,1,0,1,CHL,1,1981-82,24,0
30,Maine Mariners,15,0,25,AHL,71,1990-91,33,10
