year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1990-91,19,43,104,43,0,BCJHL,60,Vernon Lakers,86
1991-92,20,3,30,8,0,NCAA-2,35,U. of Alaska-Fairbanks,11
1992-93,21,5,20,5,0,NCAA-2,28,U. of Alaska-Fairbanks,10
1993-94,22,19,34,18,0,CCHA,38,U. of Alaska Fairbanks,37
1994-95,23,18,56,14,0,CCHA,33,U. of Alaska Fairbanks,32
1995-96,24,14,104,14,0,IHL,73,Atlanta Knights,28
1996-97,25,20,118,26,0,AHL,69,Adirondack Red Wings,46
1997-98,26,19,120,25,-14,AHL,57,Adirondack Red Wings,44
1998-99,27,18,98,10,-24,IHL,48,Cleveland Lumberjacks,28
1999-00,28,2,10,0,0,Germany,7,Augsburger Panther,2
1999-00,28,7,56,6,-9,IHL,30,2 Teams,13
1999-00,28,5,48,4,-8,IHL,22,Detroit Vipers,9
1999-00,28,2,8,2,-1,IHL,8,Manitoba Moose,4
2000-01,29,5,8,4,0,BH-Cup,8,Manchester Storm,9
2000-01,29,8,110,11,0,Britain,37,Manchester Storm,19
2000-01,29,6,20,6,0,WCHL,15,Long Beach Ice Dogs,12
2001-02,30,16,103,20,0,German-2,36,EC Bad Tolz,36
