even_strength_goals,assists,team,goals,pim,age,game_winning_goals,total_ice_time,league,shorthanded_goals,shots,average_ice_time,year,games_played,shotsPercentage,win,power_play_goals,points,plus_minus
0,2,CBH,1,2,24,0,,NHL,0,11,,1959-60,4,9.1,,0,3,1
0,5,CBH,2,20,25,0,,NHL,0,39,,1960-61,0,5.1,SC,0,7,4
0,7,CBH,3,18,26,0,,NHL,0,31,,1961-62,0,9.7,,0,10,-3
0,2,CBH,3,6,27,0,,NHL,0,15,,1962-63,6,20.0,,0,5,-3
0,1,CBH,3,4,28,0,,NHL,0,18,,1963-64,7,16.7,,0,4,1
0,1,CBH,3,4,29,0,,NHL,0,25,,1964-65,0,12.0,,0,4,-1
0,2,CBH,0,4,30,0,,NHL,0,10,,1965-66,6,0.0,,0,2,-1
0,1,CBH,0,4,31,0,,NHL,0,18,,1966-67,6,0.0,,0,1,-1
