pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,AC ZPS Zlin,4,0,9,CzRep,34,1993-94,18,5
8,AC ZPS Zlin,9,0,16,CzRep,35,1994-95,19,7
68,Czech Republic,5,0,8,WJC-A,7,1994-95,19,3
32,AC ZPS Zlin,11,0,19,CzRep,36,1995-96,20,8
46,AC ZPS Zlin,30,0,39,CzRep,50,1996-97,21,9
117,HC ZPS Barum Zlin,27,0,46,CzRep,46,1997-98,22,19
123,HC ZPS Barum Zlin,33,0,48,CzRep,49,1998-99,23,15
66,HC Barum Continental Zlin,34,0,57,CzRep,50,1999-00,24,23
2,Czech Republic,3,1,4,WC-A,9,1999-00,24,1
105,HC Continental Zlin,31,0,49,CzRep,52,2000-01,25,18
4,Czech Republic,6,9,8,WC-A,9,2000-01,25,2
64,HC Continental Zlin,44,0,64,CzRep,49,2001-02,26,20
0,Czech Republic,0,-2,0,Olympics,4,2001-02,26,0
2,Czech Republic,2,2,5,WC-A,7,2001-02,26,3
0,Czech Republic,2,3,3,W-Cup,4,2004-05,29,1
91,HC Hame Zlin,15,0,25,CzRep,49,2004-05,29,10
8,Czech Republic,2,5,4,WC-A,9,2004-05,29,2
4,Czech Republic,0,-1,1,Olympics,7,2005-06,30,1
12,Czech Republic,2,-3,2,WC-A,6,2006-07,31,0
0,Peoria Rivermen,0,2,1,AHL,4,2007-08,32,1
56,Ak Bars Kazan,20,0,33,Russia,33,2007-08,32,13
123,Dynamo Moscow,23,0,32,KHL,53,2008-09,33,9
10,Czech Republic,5,7,10,WC-A,7,2008-09,33,5
74,SKA St. Petersburg,20,0,41,KHL,52,2009-10,34,21
6,Czech Republic,0,0,0,Olympics,5,2009-10,34,0
54,SKA St. Petersburg,24,0,37,KHL,51,2010-11,35,13
96,PSG Zlin,15,0,21,CzRep,48,2011-12,36,6
73,PSG Zlin,26,0,44,CzRep,48,2012-13,37,18
