giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,81,0,19,0,0,174,30,0,11,,HAR,0,0,[],2.9,3,25,-3,5,0,0,1993-94,0,,2,113,1,13
0,NHL,43,1,20,0,0,94,14,0,2,,HAR,0,0,[],5.3,2,9,-12,5,0,0,1994-95,0,,3,54,0,7
0,NHL,78,1,21,0,0,138,25,0,8,,STL,0,0,[],5.1,3,18,-18,7,0,1,1995-96,0,,3,110,0,10
0,NHL,79,0,22,0,0,147,35,0,11,,STL,0,0,"[{'link': '/awards/voting-1997.html#AS', 'name': 'AS-15'}, {'link': '/awards/voting-1997.html#norris', 'name': 'Norris-15'}]",7.5,7,24,15,11,0,0,1996-97,0,,4,143,0,13
0,NHL,81,2,23,0,0,145,36,0,8,,STL,0,0,"[{'link': '/awards/voting-1998.html#AS', 'name': 'AS-3'}, {'link': '/awards/nhl_all_star.html#1998', 'name': None}, {'link': '/awards/voting-1998.html#hart', 'name': 'Hart-15'}, {'link': '/awards/voting-1998.html#norris', 'name': 'Norris-3'}]",6.2,8,27,0,9,0,0,1997-98,0,,1,180,2,17
0,NHL,67,0,24,0,0,172,46,0,17,2050,STL,0,0,"[{'link': '/awards/voting-1999.html#AS', 'name': 'AS-5'}, {'link': '/awards/voting-1999.html#norris', 'name': 'Norris-4'}]",7.6,5,33,3,13,0,0,1998-99,0,30:36,8,113,1,15
0,NHL,79,3,25,0,0,192,62,0,18,2389,STL,0,0,"[{'link': '/awards/nhl_all_star.html#2000', 'name': None}, {'link': '/awards/hart.html#2000', 'name': None}, {'link': '/awards/norris.html#2000', 'name': None}]",7.3,6,48,0,14,0,0,1999-00,0,30:14,8,92,3,27
0,NHL,51,0,26,0,0,121,47,0,23,1415,STL,0,0,"[{'link': '/awards/voting-2001.html#AS', 'name': 'AS-10'}, {'link': '/awards/voting-2001.html#norris', 'name': 'Norris-10'}]",6.6,4,39,21,8,0,0,2000-01,0,27:45,4,75,2,14
0,NHL,78,3,27,0,0,204,47,0,24,2299,STL,0,0,"[{'link': '/awards/voting-2002.html#AS', 'name': 'AS-5'}, {'link': '/awards/voting-2002.html#norris', 'name': 'Norris-5'}]",3.4,2,40,23,7,0,1,2001-02,0,29:28,4,120,0,16
0,NHL,5,0,28,0,0,11,4,0,0,108,STL,0,0,[],9.1,1,3,-2,1,0,0,2002-03,0,21:39,0,10,0,3
0,NHL,80,3,29,0,0,203,54,0,24,2197,STL,0,0,"[{'link': '/awards/voting-2004.html#AS', 'name': 'AS-3'}, {'link': '/awards/nhl_all_star.html#2004', 'name': None}, {'link': '/awards/voting-2004.html#hart', 'name': 'Hart-16'}, {'link': '/awards/voting-2004.html#norris', 'name': 'Norris-3'}]",6.9,7,40,-1,14,0,0,2003-04,0,27:28,7,88,3,13
0,NHL,80,3,31,0,0,155,56,0,32,2239,EDM,0,0,"[{'link': '/awards/voting-2006.html#AS', 'name': 'AS-5'}, {'link': '/awards/voting-2006.html#hart', 'name': 'Hart-26'}, {'link': '/awards/voting-2006.html#norris', 'name': 'Norris-7'}]",7.7,2,44,2,12,0,0,2005-06,0,27:59,10,74,0,12
0,NHL,66,2,32,0,0,166,59,0,28,1789,ANA,0,0,"[{'link': '/awards/voting-2007.html#AS', 'name': 'AS-3'}, {'link': '/awards/nhl_all_star.html#2007', 'name': None}, {'link': '/awards/voting-2007.html#hart', 'name': 'Hart-22'}, {'link': '/awards/voting-2007.html#norris', 'name': 'Norris-3'}]",7.8,5,46,27,13,0,0,2006-07,0,27:06,8,69,0,18
37,NHL,72,4,33,3,355,182,43,74,22,1872,ANA,39,57.1,"[{'link': '/awards/voting-2008.html#AS', 'name': 'AS-8'}, {'link': '/awards/voting-2008.html#norris', 'name': 'Norris-8'}]",6.6,4,31,-1,12,4,0,2007-08,99,26:00,8,128,1,8
44,NHL,82,2,34,5,427,196,48,78,24,2209,ANA,36,28.6,"[{'link': '/awards/voting-2009.html#AS', 'name': 'AS-17'}]",5.6,7,37,0,11,2,0,2008-09,122,26:56,4,88,1,12
58,NHL,82,2,35,0,343,175,55,104,21,2126,PHI,40,0,"[{'link': '/awards/voting-2010.html#AS', 'name': 'AS-5'}, {'link': '/awards/voting-2010.html#hart', 'name': 'Hart-23'}, {'link': '/awards/voting-2010.html#norris', 'name': 'Norris-5'}]",5.7,5,45,22,10,0,0,2009-10,189,25:56,5,79,1,23
26,NHL,50,1,36,0,242,112,25,41,11,1125,PHI,19,0,"[{'link': '/awards/voting-2011.html#AS', 'name': 'AS-18'}, {'link': '/awards/voting-2011.html#hart', 'name': 'Hart-23'}, {'link': '/awards/voting-2011.html#norris', 'name': 'Norris-10'}]",3.6,1,21,7,4,0,0,2010-11,114,22:30,3,44,1,9
7,NHL,13,0,37,0,46,23,12,15,7,292,PHI,7,0,[],4.3,0,11,1,1,0,0,2011-12,27,22:29,1,10,0,4
