bad_start,shutouts,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,games_started,age,good_start_precentages,saves,pim,goals,good_starts,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,assists,ties,wins,games_played,minutes
0,0,0,1.00,0,0,High-MA,0,15,0,0,0,0,0,0,20,0,1989-90,Boston College H.S. Eagles,0,0,0,12,20,1200
0,6,0,1.43,0,0,High-MA,0,16,0,0,0,0,0,0,20,0,1990-91,Catholic Memorial Knights,0,0,0,14,14,840
0,8,0,2.17,0,0,High-MA,0,17,0,0,0,0,0,0,34,0,1991-92,Catholic Memorial Knights,2,0,0,19,21,940
0,1,0,3.07,0,0,WCHA,0,18,0,0,0,0,0,0,78,0,1992-93,University of Wisconsin,8,0,1,15,26,1525
0,0,0,3.50,0,0,WJC-A,0,18,0,0,0,0,0,0,14,0,1992-93,United States,2,0,0,2,4,240
0,1,0,3.04,0,0,WCHA,0,19,0,0,0,0,0,0,114,0,1993-94,University of Wisconsin,13,0,1,24,40,2247
0,6,0,2.76,0,1655,AHL,0,20,0,1504,0,0,0,0,151,.909,1994-95,Portland Pirates,14,0,11,30,55,3281
0,0,0,3.97,0,328,AHL,0,23,0,288,0,0,0,0,40,.878,1997-98,Providence Bruins,7,0,1,2,10,604
0,3,0,2.33,0,838,AHL,0,24,0,770,4,0,0,0,68,.919,1998-99,Providence Bruins,8,0,3,17,30,1750
0,0,0,1.00,0,52,IHL,0,24,0,50,0,0,0,0,2,.962,1998-99,Cincinnati Cyclones,0,0,1,1,2,120
