average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
16:07,0,6,1,0,0,NHL,21,1,0,14,-2,11,0,1,0,2,0,2,0,2005-06,SJS,3,0,3,0,27.3,193,12,[]
18:08,0,42,1,0,0,NHL,22,13,0,30,9,111,0,3,0,8,0,18,0,2006-07,SJS,11,0,31,0,9.9,1397,77,"[{'link': '/awards/voting-2007.html#calder', 'name': 'Calder-7'}]"
16:33,120,15,1,0,62,NHL,23,7,1,26,-8,63,100.0,0,0,2,0,6,17,2007-08,SJS,2,29,13,43,3.2,1026,62,[]
21:24,178,26,2,0,142,NHL,24,13,0,22,3,85,0,5,0,0,0,8,47,2008-09,TOT,5,38,21,56,5.9,1626,76,[]
21:58,24,2,0,0,27,NHL,24,1,0,6,1,13,0,1,0,0,0,0,4,2008-09,TBL,1,4,1,8,7.7,264,12,[]
21:17,154,24,2,0,115,NHL,24,12,0,16,2,72,0,4,0,0,0,8,43,2008-09,PHI,4,34,20,48,5.6,1363,64,[]
23:23,277,35,1,0,137,NHL,25,17,0,16,19,137,0,4,0,2,0,12,34,2009-10,PHI,6,35,29,64,4.4,1871,80,[]
21:59,262,40,0,0,157,NHL,26,37,0,23,30,117,0,1,0,0,0,2,33,2010-11,PHI,1,51,39,59,0.9,1803,82,"[{'link': '/awards/voting-2011.html#AS', 'name': 'AS-14'}, {'link': '/awards/voting-2011.html#byng', 'name': 'Byng-48'}, {'link': '/awards/voting-2011.html#norris', 'name': 'Norris-10'}]"
23:01,292,38,0,0,164,NHL,27,25,0,36,4,132,0,1,0,3,0,9,18,2011-12,PHI,4,55,34,55,3.0,1888,82,[]
23:45,133,22,0,0,87,NHL,28,14,0,4,1,66,0,3,0,2,0,3,22,2012-13,TBL,5,32,17,34,7.6,1140,0,"[{'link': '/awards/voting-2013.html#byng', 'name': 'Byng-19'}]"
22:11,218,31,0,0,161,NHL,29,23,0,28,11,115,0.0,1,1,1,0,6,21,2013-14,TBL,2,46,29,43,1.7,1819,82,[]
20:29,148,18,0,0,109,NHL,30,14,0,26,12,73,0,3,0,1,0,0,13,2014-15,TBL,4,27,14,41,5.5,1209,59,[]
16:47,112,9,1,0,91,NHL,31,7,0,26,4,54,0,2,0,0,0,0,9,2015-16,TBL,2,30,7,28,3.7,1074,64,[]
13:09,4,1,0,0,5,NHL,32,1,0,0,-1,2,0,0,0,0,0,0,0,2016-17,NSH,0,3,1,4,0.0,79,6,[]
