assists,team,goals,year,games_played,points,pim,age,plus_minus,league
55,Toronto Red Wings,17,1986-87,86,72,60,15,0,MTHL
56,Toronto Red Wings,16,1987-88,70,72,100,16,0,MTHL
0,Henry Carr Crusaders,0,1987-88,3,0,4,16,0,ON-Jr.B
16,St. Michael\'s Buzzers,4,1988-89,25,20,34,17,0,ON-Jr.B
13,University of Michigan,2,1989-90,42,15,44,18,0,CCHA
8,University of Michigan,2,1990-91,39,10,70,19,0,CCHA
2,Canada,0,1990-91,7,2,2,19,0,WJC-A
6,University of Michigan,1,1991-92,44,7,80,20,0,CCHA
9,University of Michigan,3,1992-93,38,12,58,21,0,CCHA
0,Canada,0,1992-93,4,0,2,21,0,Nat-Tm
3,Canada,0,1993-94,41,3,28,22,0,Nat-Tm
0,Canada,0,1993-94,8,0,8,22,0,Olympics
3,St. John\'s Maple Leafs,0,1993-94,10,3,2,22,0,AHL
6,St. John\'s Maple Leafs,0,1994-95,58,6,44,23,0,AHL
12,St. John\'s Maple Leafs,0,1995-96,77,12,92,24,0,AHL
10,San Antonio Dragons,3,1996-97,69,13,82,25,0,IHL
15,Portland Pirates,3,1997-98,71,18,66,26,-8,AHL
13,2 Teams,2,2001-02,35,15,42,30,-2,AHL
9,Chicago Wolves,2,2001-02,24,11,28,30,0,AHL
4,Philadelphia Phantoms,0,2001-02,11,4,14,30,-2,AHL
18,Philadelphia Phantoms,2,2002-03,59,20,83,31,-5,AHL
