year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1999-00,16,12,75,5,0,Russia-2,49,Spartak Moscow,17
1999-00,16,2,14,1,0,Russia-3,2,Spartak Moscow 2,3
1999-00,16,2,6,3,5,WJ18-A,6,Russia,5
2000-01,17,28,78,18,0,Russia-2,40,Spartak Moscow,46
2000-01,17,4,37,2,0,WJC-A,7,Russia,6
2000-01,17,11,26,4,12,WJ18-A,6,Russia,15
2001-02,18,1,14,2,-1,Olympics,6,Russia,3
2002-03,19,4,6,0,2,WC-A,7,Russia,4
2003-04,20,3,6,1,0,WC-A,6,Russia,4
2004-05,21,1,4,0,-4,W-Cup,4,Russia,1
2004-05,21,19,72,23,0,Russia,53,Ak Bars Kazan,42
2004-05,21,3,4,3,0,WC-A,9,Russia,6
2005-06,22,4,31,1,3,Olympics,8,Russia,5
2006-07,23,2,10,5,0,WC-A,9,Russia,7
2007-08,24,2,52,6,-1,WC-A,8,Russia,8
2008-09,25,5,4,9,8,WC-A,9,Russia,14
2009-10,26,1,0,2,1,Olympics,4,Russia,3
2009-10,26,2,2,10,8,WC-A,9,Russia,12
2010-11,27,3,6,5,-1,WC-A,9,Russia,8
2012-13,29,18,12,24,0,KHL,36,SKA St. Petersburg,42
2012-13,29,8,29,5,5,WC-A,8,Russia,13
