pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Regina Pats,1,0,2,S-SJHL,2,1931-32,16,1
0,Regina Pats,0,0,0,M-Cup,1,1931-32,16,0
10,Regina Pats,0,0,0,S-SJHL,2,1932-33,17,0
29,Regina Pats,2,0,11,M-Cup,13,1932-33,17,9
4,Regina Pats,1,0,3,M-Cup,4,1933-34,18,2
2,Regina Victorias,1,0,3,S-SSHL,6,1934-35,19,2
0,New York Rovers,2,0,3,EAHL,7,1935-36,20,1
6,Syracuse Stars,6,0,10,IAHL,8,1936-37,21,4
0,Syracuse Stars,1,0,4,IAHL,5,1937-38,22,3
0,Syracuse Stars,1,0,2,IAHL,3,1938-39,23,1
4,Regina Army Caps,12,0,17,SSHL,5,1942-43,27,5
4,Regina Army Caps,5,0,6,Al-Cup,4,1942-43,27,1
0,Dallas Texans,3,0,3,USHL,6,1946-47,31,0
