year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2000-01,15,2,42,2,0,CzRep-Jr.,48,HC Pardubice Jr.,4
2001-02,16,2,24,4,0,CzRep-Jr.,40,HC Pardubice Jr.,6
2002-03,17,1,47,13,17,OHL,65,Brampton Battalion,14
2003-04,18,3,37,17,-26,OHL,68,Brampton Battalion,20
2004-05,19,1,58,12,0,OHL,58,Brampton Battalion,13
2004-05,19,0,2,0,0,WJC-A,7,Czech Republic,0
2005-06,20,1,16,1,-3,AHL,15,Rochester Americans,2
2005-06,20,3,40,11,13,ECHL,45,Florida Everblades,14
2006-07,21,6,87,13,4,AHL,69,Rochester Americans,19
2007-08,22,6,97,5,-19,AHL,72,Rochester Americans,11
2008-09,23,5,73,0,0,CzRep-2,29,2 Teams,5
2008-09,23,0,6,1,0,CzRep,21,2 Teams,1
2008-09,23,0,6,1,0,CzRep,9,HC Ocelari Trinec,1
2008-09,23,3,71,0,0,CzRep-2,20,HC Havirov,3
2008-09,23,0,0,0,0,CzRep,12,HC Moeller Pardubice,0
2008-09,23,2,2,0,0,CzRep-2,9,HC Chrudim,2
2009-10,24,1,28,3,0,CzRep,47,HC Ocelari Trinec,4
2010-11,25,5,68,11,0,CzRep,52,HC Ocelari Trinec,16
2011-12,26,5,44,4,0,CzRep,52,HC Ocelari Trinec,9
2012-13,27,4,28,4,0,CzRep,43,HC Ocelari Trinec,8
