assists,game_winning_goals,goals,age,average_ice_time,offensive_point_share,defensive_point_share,even_strength_goals,total_ice_time,power_play_assists,positions,overall_point_share,even_strength_assists,team,link,shorthanded_assists,pim,power_play_goals,plus_minus,name,shotsPercentage,year,points,shorthanded_goals,games_played,shots
30,0,27,26,,5.7,1.3,0,,0,LW,7.0,0,TOR,/players/s/smithsi01.html,0,6,0,0,Sid Smith,,1952,57,0,70,0
33,0,19,26,,4.2,1.3,0,,0,C,5.5,0,TOR,/players/k/kennete01.html,0,33,0,0,Ted Kennedy,,1952,52,0,70,0
23,0,25,24,,4.6,1.3,0,,0,RW,5.8,0,TOR,/players/s/sloanto01.html,0,89,0,0,Tod Sloan,,1952,48,0,68,0
17,0,24,31,,3.6,1.3,0,,0,C,4.9,0,TOR,/players/b/bentlma01.html,0,40,0,0,Max Bentley,,1952,41,0,69,0
26,0,15,27,,2.6,1.3,0,,0,C,3.9,0,TOR,/players/g/gardnca01.html,0,40,0,0,Cal Gardner,,1952,41,0,70,0
17,0,22,28,,3.1,1.3,0,,0,LW,4.5,0,TOR,/players/w/watsoha02.html,0,18,0,0,Harry Watson,,1952,39,0,70,0
25,0,0,24,,1.4,5.2,0,,0,D,6.7,0,TOR,/players/t/thomsji01.html,0,86,0,0,Jimmy Thomson,,1952,25,0,70,0
14,0,9,28,,0.8,1.0,0,,0,RW,1.8,0,TOR,/players/m/meekeho01.html,0,50,0,0,Howie Meeker,,1952,23,0,54,0
13,0,3,22,,1.0,4.5,0,,0,D,5.4,0,TOR,/players/b/boltohu01.html,0,73,0,0,Hugh Bolton,,1952,16,0,60,0
9,0,4,20,,-0.7,1.0,0,,0,LW,0.3,0,TOR,/players/l/lewicda01.html,0,26,0,0,Danny Lewicki,,1952,13,0,51,0
8,0,4,29,,-0.4,0.8,0,,0,LW,0.4,0,TOR,/players/k/klukajo01.html,0,6,0,0,Joe Klukay,,1952,12,0,43,0
10,0,1,27,,0.1,4.9,0,,0,D,5.0,0,TOR,/players/m/mortsgu01.html,0,106,0,0,Gus Mortson,,1952,11,0,65,0
8,0,2,22,,-0.3,0.6,0,,0,C,0.3,0,TOR,/players/m/mackefl01.html,0,16,0,0,Fleming MacKell,,1952,10,0,32,0
3,0,5,26,,0.2,0.4,0,,0,RW,0.7,0,TOR,/players/s/solinbo01.html,0,4,0,0,Bob Solinger,,1952,8,0,24,0
7,0,0,25,,-0.4,4.6,0,,0,D,4.2,0,TOR,/players/f/flamafe01.html,0,110,0,0,Fern Flaman,,1952,7,0,61,0
3,0,3,21,,0.0,0.4,0,,0,RW,0.4,0,TOR,/players/a/armstge01.html,0,30,0,0,George Armstrong,,1952,6,0,20,0
4,0,2,23,,-1.6,0.9,0,,0,LW,-0.7,0,TOR,/players/t/timgrra01.html,0,11,0,0,Ray Timgren,,1952,6,0,50,0
4,0,1,31,,-0.2,3.4,0,,0,D,3.2,0,TOR,/players/j/juzdabi01.html,0,65,0,0,Bill Juzda,,1952,5,0,46,0
1,0,2,23,,-0.4,0.4,0,,0,C,-0.1,0,TOR,/players/m/migayru01.html,0,12,0,0,Rudy Migay,,1952,3,0,19,0
1,0,0,19,,0.1,0.1,0,,0,D,0.2,0,TOR,/players/b/boivile01.html,0,0,0,0,Leo Boivin,,1952,1,0,2,0
1,0,0,20,,-0.2,1.3,0,,0,D,1.1,0,TOR,/players/m/morriji01.html,0,4,0,0,Jim Morrison,,1952,1,0,17,0
0,0,0,19,,-0.2,0.1,0,,0,LW,-0.1,0,TOR,/players/b/balfoea01.html,0,2,0,0,Earl Balfour,,1952,0,0,3,0
0,0,0,37,,0.0,0.0,0,,0,G,-0.1,0,TOR,/players/b/brodatu01.html,0,0,0,0,Turk Broda,,1952,0,0,1,0
0,0,0,22,,-0.1,0.3,0,,0,D,0.2,0,TOR,/players/h/hortoti01.html,0,8,0,0,Tim Horton,,1952,0,0,4,0
0,0,0,27,,0.0,0.1,0,,0,D,0.1,0,TOR,/players/m/mathefr01.html,0,0,0,0,Frank Mathers,,1952,0,0,2,0
0,0,0,23,,-0.1,0.0,0,,0,C,-0.1,0,TOR,/players/m/mcleljo01.html,0,0,0,0,John McLellan,,1952,0,0,2,0
0,0,0,18,,-0.1,0.0,0,,0,RW,0.0,0,TOR,/players/n/nesteer01.html,0,0,0,0,Eric Nesterenko,,1952,0,0,1,0
0,0,0,25,,0.0,0.0,0,,0,G,14.5,0,TOR,/players/r/rollial01.html,0,4,0,0,Al Rollins,,1952,0,0,70,0
0,0,0,18,,-0.1,0.0,0,,0,LW,0.0,0,TOR,/players/s/saboubo01.html,0,2,0,0,Bob Sabourin,,1952,0,0,1,0
