assists,game_winning_goals,goals,age,average_ice_time,offensive_point_share,defensive_point_share,even_strength_goals,total_ice_time,power_play_assists,positions,overall_point_share,even_strength_assists,team,link,shorthanded_assists,pim,power_play_goals,plus_minus,name,shotsPercentage,year,points,shorthanded_goals,games_played,shots
48,1,29,22,,5.6,0.9,21,,10,C,6.5,38,TOR,/players/s/sittlda01.html,0,69,8,-11,Darryl Sittler,8.8,1973,77,0,78,331
42,5,33,21,,5.8,0.9,31,,14,RW,6.7,28,TOR,/players/k/kehoeri01.html,0,20,2,-11,Rick Kehoe,16.2,1973,75,0,77,204
36,6,37,32,,6.0,1.3,27,,11,C,7.4,24,TOR,/players/k/keonda01.html,1,2,8,4,Dave Keon,13.4,1973,73,2,76,277
35,1,20,37,,3.5,0.5,17,,7,C,4.0,28,TOR,/players/u/ullmano01.html,0,10,3,-18,Norm Ullman,11.5,1973,55,0,65,174
41,0,11,26,,3.9,4.8,6,,12,D,8.7,29,TOR,/players/m/mckenji01.html,0,55,5,6,Jim McKenny,5.3,1973,52,0,77,208
29,2,22,28,,2.8,1.2,17,,5,RW,4.0,24,TOR,/players/e/ellisro01.html,0,22,4,-1,Ron Ellis,9.6,1973,51,1,78,228
18,2,19,23,,1.5,0.8,17,,2,LW,2.3,16,TOR,/players/j/jarrypi01.html,0,42,2,-13,Pierre Jarry,10.1,1973,37,0,74,188
23,0,13,24,,1.5,0.8,9,,4,LW,2.3,19,TOR,/players/d/duperde01.html,0,10,4,-4,Denis Dupere,10.1,1973,36,0,61,129
16,3,18,30,,2.7,0.7,16,,1,LW,3.4,15,TOR,/players/h/hendepa01.html,0,18,2,2,Paul Henderson,17.1,1973,34,0,40,105
19,1,13,22,,0.8,1.2,11,,2,LW,2.0,17,TOR,/players/t/thomper01.html,0,8,2,4,Errol Thompson,9.5,1973,32,0,68,137
18,3,13,26,,0.3,1.1,13,,0,C,1.5,18,TOR,/players/m/monahga01.html,0,53,0,-3,Garry Monahan,9.6,1973,31,0,78,135
13,1,10,20,,-0.4,0.6,7,,2,RW,0.3,11,TOR,/players/f/ferguge01.html,0,34,3,-17,George Ferguson,10.9,1973,23,0,72,92
16,1,3,25,,0.5,2.9,3,,2,D,3.4,13,TOR,/players/p/pelykmi01.html,1,118,0,-20,Mike Pelyk,2.7,1973,19,0,72,113
10,0,1,26,,0.2,2.6,1,,2,D,2.8,8,TOR,/players/g/glennbr01.html,0,54,0,2,Brian Glennie,1.4,1973,11,0,44,74
8,1,2,24,,0.1,3.1,1,,1,D,3.1,7,TOR,/players/l/lundrjo01.html,0,20,1,4,Joe Lundrigan,3.8,1973,10,0,49,53
7,0,1,24,,-0.2,1.4,1,,2,D,1.3,5,TOR,/players/g/grisdjo01.html,0,76,0,-22,John Grisdale,2.0,1973,8,0,49,49
4,0,1,21,,0.1,0.7,1,,0,D,0.8,4,TOR,/players/f/fortida01.html,0,63,0,-10,Dave Fortier,3.4,1973,5,0,23,29
3,0,0,23,,-0.5,2.7,0,,0,D,2.2,3,TOR,/players/m/mcintla01.html,0,26,0,6,Larry McIntyre,0.0,1973,3,0,40,22
1,0,1,36,,0.2,0.0,1,,0,D,0.1,1,TOR,/players/b/baunbo01.html,0,4,0,-5,Bob Baun,20.0,1973,2,0,5,5
2,0,0,20,,-1.0,0.3,0,,0,LW,-0.7,2,TOR,/players/o/osburra01.html,0,0,0,-5,Randy Osburn,0.0,1973,2,0,26,15
1,0,0,29,,-1.3,0.2,0,,0,RW,-1.1,1,TOR,/players/c/clancte01.html,0,6,0,-10,Terry Clancy,0.0,1973,1,0,32,12
0,0,0,22,,0.0,0.0,0,,0,G,4.2,0,TOR,/players/l/lowro01.html,0,4,0,0,Ron Low,,1973,0,0,42,0
0,0,0,24,,0.0,0.0,0,,0,G,1.2,0,TOR,/players/m/mcraego01.html,0,0,0,0,Gord McRae,,1973,0,0,11,0
0,0,0,24,,0.0,0.0,0,,0,LW,-0.1,0,TOR,/players/m/moffaly01.html,0,0,0,-1,Lyle Moffat,,1973,0,0,1,0
0,0,0,44,,0.0,0.0,0,,0,G,5.2,0,TOR,/players/p/plantja01.html,0,0,0,0,Jacques Plante,,1973,0,0,32,0
0,0,0,21,,-0.2,0.1,0,,0,LW,-0.1,0,TOR,/players/s/smedsda01.html,0,0,0,0,Dale Smedsmo,0.0,1973,0,0,4,2
