age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
22,,16.7,1,3,2,NHL,5,0,1991-92,0,6,1,,0,2,,EDM,4
25,,7.7,1,1,-4,NHL,10,0,1994-95,0,13,1,,0,12,,PIT,2
26,,6.7,1,0,1,NHL,15,0,1995-96,0,15,1,,0,8,,PIT,1
28,,0.0,0,0,0,NHL,1,0,1997-98,0,2,0,,0,2,,PHI,0
