pim,team,assists,plus_minus,points,league,games_played,year,age,goals
115,Ecole Notre Dame Albatros,35,0,50,QAAA,43,2006-07,16,15
38,Baie-Comeau Drakkar,18,15,28,QMJHL,65,2007-08,17,10
82,Baie-Comeau Drakkar,39,-4,61,QMJHL,60,2008-09,18,22
4,Canada,6,5,9,WJC-A,6,2009-10,19,3
98,2 Teams,36,3,52,QMJHL,55,2009-10,19,16
61,Baie-Comeau Drakkar,25,-5,38,QMJHL,30,2009-10,19,13
37,Moncton Wildcats,11,8,14,QMJHL,25,2009-10,19,3
19,Milwaukee Admirals,18,10,36,AHL,78,2010-11,20,18
23,Milwaukee Admirals,14,0,16,AHL,25,2011-12,21,2
4,Milwaukee Admirals,5,-1,12,AHL,15,2012-13,22,7
0,Milwaukee Admirals,0,-2,0,AHL,4,2015-16,25,0
20,San Antonio Rampage,23,-17,33,AHL,61,2016-17,26,10
