pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Quebec Voltigeurs,0,0,17,QCHL,11,1920-21,19,17
0,Trois-Rivieres Volants,0,0,7,QPHL,4,1922-23,21,7
0,Trois-Rivieres Violettes,0,0,9,Big-4,7,1922-23,21,9
12,Iroquois Falls Papermakers,4,0,14,NOHA,8,1923-24,22,10
27,London AAA,4,0,13,OHA-Sr.,11,1924-25,23,9
4,London Panthers,0,0,4,Can-Pro,6,1926-27,25,4
75,Detroit Olympics,6,0,26,Can-Pro,42,1927-28,26,20
43,Detroit Olympics,5,0,24,Can-Pro,42,1928-29,27,19
13,Detroit Olympics,4,0,10,IHL,18,1929-30,28,6
12,Seattle Eskimos,1,0,13,PCHL,34,1930-31,29,12
4,Syracuse Stars,1,0,2,IHL,6,1931-32,30,1
29,Trois-Rivieres Renards,10,0,18,QPHL,24,1931-32,30,8
0,Quebec Castors,0,0,0,Can-Am,1,1933-34,32,0
