year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1990-91,16,4,8,0,0,USSR,41,CSKA Moscow,4
1990-91,16,0,0,0,0,Fr-Tour,1,CSKA Moscow,0
1990-91,16,4,4,1,0,EJC-A,5,Soviet Union,5
1991-92,17,10,35,8,0,CIS,42,CSKA Moscow,18
1991-92,17,0,20,3,0,CIS-3,3,CSKA Moscow 2,3
1991-92,17,3,22,3,0,WJC-A,7,Russia,6
1992-93,18,36,157,33,0,IHL,78,Indianapolis Ice,69
1993-94,19,19,145,26,0,IHL,53,Indianapolis Ice,45
1994-95,20,12,41,15,0,IHL,29,Indianapolis Ice,27
1995-96,21,4,28,5,0,IHL,9,Indianapolis Ice,9
1997-98,23,0,4,0,0,Olympics,6,Russia,0
2001-02,27,3,27,5,-2,AHL,15,Cincinnati Mighty Ducks,8
2002-03,28,16,87,18,0,Russia,51,Amur Khabarovsk,34
2003-04,29,15,173,17,0,Russia,51,2 Teams,32
2003-04,29,14,161,14,0,Russia,39,Amur Khabarovsk,28
2003-04,29,1,12,3,0,Russia,12,Avangard Omsk,4
2004-05,30,10,74,14,0,Russia,43,2 Teams,24
2004-05,30,3,32,4,0,Russia,17,Avangard Omsk,7
2004-05,30,7,42,10,0,Russia,26,Severstal Cherepovets,17
2005-06,31,15,102,4,0,Russia,50,CSKA Moscow,19
2006-07,32,9,56,7,0,Russia,40,2 Teams,16
2006-07,32,2,28,2,0,Russia,18,Dynamo Moscow,4
2006-07,32,7,28,5,0,Russia,22,Metallurg Novokuznetsk,12
2007-08,33,14,103,14,0,Russia,57,Metallurg Novokuznetsk,28
