league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,4,0,18,0,0,0,,CHI,[],0,0,0,-2,0,0,1992-93,,0,2,0,0
NHL,9,0,19,7,1,0,,CHI,[],14.3,1,0,-2,1,0,1993-94,,0,4,0,0
NHL,41,2,20,72,19,0,,CHI,[],16.7,6,7,9,12,0,1994-95,,6,33,0,7
NHL,46,1,21,52,16,0,,CHI,[],11.5,6,10,10,6,0,1995-96,,0,32,0,10
NHL,67,3,22,104,24,1,,CHI,[],12.5,11,11,-1,13,0,1996-97,,2,42,0,10
NHL,58,2,23,127,23,0,,CHI,[],7.9,9,13,-1,10,0,1997-98,,1,33,0,13
NHL,70,6,24,208,48,7,1129,NSH,[],12.0,15,23,-5,25,0,1998-99,16:08,10,42,0,16
NHL,75,2,25,159,37,12,988,TOT,[],6.3,7,27,-5,10,0,1999-00,13:11,3,44,0,15
NHL,63,2,25,132,26,9,828,NSH,[],6.8,6,17,-7,9,0,1999-00,13:08,3,40,0,8
NHL,12,0,25,27,11,3,160,CGY,[],3.7,1,10,2,1,0,1999-00,13:22,0,4,0,7
NHL,54,1,26,107,22,2,706,MIN,[],6.5,5,15,-1,7,0,2000-01,13:05,2,20,0,13
NHL,26,1,27,51,5,1,315,TOT,[],3.9,2,3,-2,2,0,2001-02,12:08,0,36,0,2
NHL,9,1,27,13,2,1,110,MIN,[],7.7,1,1,-1,1,0,2001-02,12:13,0,17,0,0
NHL,17,0,27,38,3,0,205,MDA,[],2.6,1,2,-1,1,0,2001-02,12:05,0,19,0,2
