pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Montreal-Bourassa,0,0,1,QAAA,1,1989-90,16,1
11,Longueuil College Francais,0,0,1,QMJHL,8,1990-91,17,1
18,Verdun College Francais,7,0,8,QMJHL,19,1991-92,18,1
0,Verdun College-Francais,0,0,0,M-Cup,2,1991-92,18,0
4,Verdun College Francais,2,0,2,QMJHL,4,1992-93,19,0
6,Verdun College Francais,0,0,1,QMJHL,4,1993-94,20,1
0,Saint John Flames,0,0,0,AHL,2,1993-94,20,0
4,Saint John Flames,0,0,1,AHL,5,1994-95,21,1
10,Saint John Flames,4,0,5,AHL,16,1995-96,22,1
20,Hartford Wolf Pack,2,2,2,AHL,6,2004-05,31,0
