average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,0,0,0,NHL,21,0,0,0,0,0,0,0,0,1994-95,CGY,0,0,[],0,,2
,0,0,0,NHL,22,0,4,0,0,0,0,0,0,1995-96,CGY,0,0,[],0,,4
,9,0,1,NHL,23,4,49,-23,61,3,0,0,1,1996-97,CGY,4,5,[],6.6,,76
,12,1,1,NHL,24,5,57,0,51,4,0,1,1,1997-98,CGY,5,7,[],9.8,,44
22:34,15,0,0,NHL,25,8,60,-10,78,4,0,1,2,1998-99,NSH,4,11,[],5.1,1444,64
18:21,5,0,0,NHL,26,4,25,-10,61,1,0,0,0,1999-00,TOT,1,4,[],1.6,991,54
18:41,5,0,0,NHL,26,4,23,-11,60,1,0,0,0,1999-00,NSH,1,4,[],1.7,972,52
9:45,0,0,0,NHL,26,0,2,1,1,0,0,0,0,1999-00,DAL,0,0,[],0.0,20,2
14:28,3,0,0,NHL,27,2,22,-8,26,1,0,0,0,2000-01,PHX,1,2,[],3.8,463,32
19:26,1,0,0,NHL,28,1,0,1,0,0,0,0,0,2001-02,NJD,0,1,[],0,19,1
20:28,13,2,0,NHL,29,4,14,0,47,4,1,0,4,2002-03,TOT,5,8,[],10.6,696,34
20:07,12,2,0,NHL,29,4,14,6,41,4,1,0,3,2002-03,NYR,5,7,[],12.2,543,27
21:49,1,0,0,NHL,29,0,0,-6,6,0,0,0,1,2002-03,PIT,0,1,[],0.0,153,7
16:42,8,0,0,NHL,30,6,10,2,34,1,0,0,1,2003-04,NYR,1,7,[],2.9,468,28
21:56,9,0,0,NHL,32,6,23,5,45,1,0,0,2,2005-06,NYI,1,8,[],2.2,548,25
