assists,game_winning_goals,goals,age,average_ice_time,offensive_point_share,defensive_point_share,even_strength_goals,total_ice_time,power_play_assists,positions,overall_point_share,even_strength_assists,team,link,shorthanded_assists,pim,power_play_goals,plus_minus,name,shotsPercentage,year,points,shorthanded_goals,games_played,shots
18,0,18,30,,4.1,0.9,0,,0,RW,4.9,0,DTC,/players/c/coopeca01.html,0,14,0,0,Carson Cooper,,1930,36,0,44,0
17,0,17,22,,3.7,0.9,0,,0,C/D,4.6,0,DTC,/players/g/goodfeb01.html,0,54,0,0,Ebbie Goodfellow,,1930,34,0,44,0
15,0,18,32,,3.7,0.9,0,,0,LW,4.6,0,DTC,/players/h/hayge01.html,0,8,0,0,George Hay,,1930,33,0,44,0
11,0,20,23,,3.7,0.9,0,,0,LW,4.6,0,DTC,/players/l/lewishe01.html,0,36,0,0,Herbie Lewis,,1930,31,0,44,0
5,0,14,24,,1.5,0.9,0,,0,RW,2.4,0,DTC,/players/a/auriela01.html,0,28,0,0,Larry Aurie,,1930,19,0,43,0
3,0,7,21,,0.6,0.5,0,,0,W,1.1,0,DTC,/players/m/mccabst01.html,0,23,0,0,Stan McCabe,,1930,10,0,25,0
4,0,6,33,,-0.6,0.9,0,,0,LW/D,0.3,0,DTC,/players/n/noblere01.html,0,72,0,0,Reg Noble,,1930,10,0,43,0
7,0,3,25,,-0.2,0.6,0,,0,LW,0.4,0,DTC,/players/c/connobo01.html,0,42,0,0,Bob Connors,,1930,10,0,31,0
2,0,5,28,,0.1,0.5,0,,0,RW,0.6,0,DTC,/players/b/bellepe01.html,0,10,0,0,Pete Bellefeuille,,1930,7,0,24,0
2,0,3,29,,0.2,2.4,0,,0,D,2.7,0,DTC,/players/h/hickshe01.html,0,35,0,0,Henry Hicks,,1930,5,0,30,0
0,0,4,21,,0.1,2.9,0,,0,D,3.0,0,DTC,/players/r/rockbha01.html,0,97,0,0,Harvey Rockburn,,1930,4,0,36,0
3,0,1,32,,-0.7,0.5,0,,0,C,-0.3,0,DTC,/players/h/herbeji01.html,0,4,0,0,Jimmy Herbert,,1930,4,0,23,0
0,0,2,24,,-0.4,0.3,0,,0,LW,-0.1,0,DTC,/players/b/brophbe01.html,0,2,0,0,Bernie Brophy,,1930,2,0,15,0
1,0,0,23,,-0.9,3.3,0,,0,D,2.4,0,DTC,/players/h/hugheja01.html,0,48,0,0,James Hughes,,1930,1,0,40,0
1,0,0,20,,-0.2,1.0,0,,0,D,0.8,0,DTC,/players/m/mattejo02.html,0,0,0,0,Joe Matte,,1930,1,0,12,0
0,0,0,20,,0.0,0.0,0,,0,G,7.0,0,DTC,/players/b/beverbi01.html,0,0,0,0,Bill Beveridge,,1930,0,0,39,0
0,0,0,32,,0.0,0.0,0,,0,G,0.0,0,DTC,/players/d/dolsodo01.html,0,0,0,0,Dolly Dolson,,1930,0,0,5,0
