average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,0,0,0,NHL,21,0,0,0,0,0,0,0,0,1960-61,MTL,0,0,[],0,,3
,20,0,0,NHL,22,0,34,0,0,0,0,0,0,1961-62,BOS,8,12,"[{'link': '/awards/voting-1962.html#calder', 'name': 'Calder-4'}]",0,,61
,8,0,0,NHL,23,0,2,0,0,0,0,0,0,1962-63,BOS,2,6,[],0,,18
,5,0,0,NHL,24,0,12,0,0,2,0,0,0,1963-64,BOS,2,3,[],0,,26
,30,1,0,NHL,27,0,12,0,0,12,1,0,0,1966-67,BOS,13,17,[],0,,64
,56,0,0,NHL,28,10,40,-32,258,21,0,0,11,1967-68,MNS,35,21,[],13.6,,74
,43,1,0,NHL,29,16,11,-32,251,13,5,0,9,1968-69,TOT,18,25,[],7.2,,74
,30,1,0,NHL,29,12,11,-25,193,10,4,0,4,1968-69,MNS,14,16,[],7.3,,55
,13,0,0,NHL,29,4,0,-7,58,3,1,0,5,1968-69,DET,4,9,[],6.9,,19
,59,5,0,NHL,30,22,10,27,242,18,5,0,14,1969-70,DET,23,36,[],9.5,,0
,42,2,0,NHL,31,14,21,-29,217,9,4,0,15,1970-71,TOT,13,29,[],6.0,,0
,21,2,0,NHL,31,6,12,-23,115,7,1,0,7,1970-71,DET,8,13,[],7.0,,51
,21,0,0,NHL,31,8,9,-6,102,2,3,0,8,1970-71,STL,5,16,[],4.9,,28
,44,3,0,NHL,32,15,14,-21,199,11,8,0,10,1971-72,TOT,19,25,[],9.5,,68
,10,0,0,NHL,32,2,2,-6,48,3,2,0,3,1971-72,STL,5,5,[],10.4,,15
,34,3,0,NHL,32,13,12,-15,151,8,6,0,7,1971-72,VAN,14,20,[],9.3,,53
,70,6,0,WHA,33,0,16,0,0,30,10,0,0,1972-73,MFS,40,30,[],0,,0
,95,6,0,WHA,34,0,16,0,0,27,15,0,0,1973-74,MFS,42,53,[],0,,0
,71,6,1,WHA,35,0,16,14,260,24,13,0,0,1974-75,MFS,38,33,[],14.6,,76
,54,3,0,WHA,36,0,23,8,242,22,7,0,0,1975-76,TOT,29,25,[],12.0,,71
,47,2,0,WHA,36,0,19,9,203,20,4,0,0,1975-76,MFS,24,23,[],11.8,,59
,7,1,0,WHA,36,0,4,-1,39,2,3,0,0,1975-76,CLC,5,2,[],12.8,,12
,39,0,0,WHA,37,0,22,-2,162,13,5,0,0,1976-77,TOT,18,21,[],11.1,,63
,11,0,0,WHA,37,0,4,-2,51,4,1,0,0,1976-77,CGC,5,6,[],9.8,,25
,28,0,0,WHA,37,0,18,0,111,9,4,0,0,1976-77,EDO,13,15,[],11.7,,38
