age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
24,,0,0,1,0,NHL,0,0,1926-27,0,0,1,,0,40,,BOS,2
25,,0,0,0,0,NHL,2,0,1927-28,0,0,0,,0,8,,BOS,0
26,SC,0,0,1,0,NHL,5,0,1928-29,0,0,1,,0,0,,BOS,2
27,,0,0,0,0,NHL,0,0,1929-30,0,0,1,,0,0,,BOS,1
28,,0,0,1,0,NHL,5,0,1930-31,0,0,2,,0,24,,BOS,3
30,,0,0,0,0,NHL,5,0,1932-33,0,0,1,,0,14,,BOS,1
32,,0,0,1,0,NHL,4,0,1934-35,0,0,0,,0,2,,BOS,1
33,,0,0,1,0,NHL,2,0,1935-36,0,0,1,,0,12,,BOS,2
35,,0,0,1,0,NHL,3,0,1937-38,0,0,0,,0,6,,BOS,1
36,SC,0,0,4,0,NHL,0,0,1938-39,0,0,0,,0,19,,BOS,4
37,,0,0,2,0,NHL,3,0,1939-40,0,0,0,,0,2,,NYA,2
