pim,team,assists,plus_minus,points,league,games_played,year,age,goals
155,St. Michael\'s Buzzers,11,0,11,ON-Jr.A,40,1995-96,15,0
156,Windsor Spitfires,10,0,10,OHL,42,1996-97,16,0
188,2 Teams,10,0,10,OHL,48,1997-98,17,0
103,Windsor Spitfires,7,0,7,OHL,24,1997-98,17,0
85,Sudbury Wolves,3,0,3,OHL,24,1997-98,17,0
160,Sudbury Wolves,12,-4,21,OHL,38,1998-99,18,9
228,Sudbury Wolves,16,-2,32,OHL,55,1999-00,19,16
117,Lowell Lock Monsters,3,1,5,AHL,23,2000-01,20,2
94,Sudbury Wolves,14,12,21,OHL,27,2000-01,20,7
269,Manchester Monarchs,1,-2,5,AHL,44,2001-02,21,4
195,Manchester Monarchs,2,-2,5,AHL,35,2002-03,22,3
6,Manchester Monarchs,0,0,0,AHL,2,2003-04,23,0
267,Chicago Wolves,6,-4,13,AHL,48,2004-05,24,7
22,Portland Pirates,1,1,3,AHL,9,2005-06,25,2
74,Long Beach Ice Dogs,3,-6,5,ECHL,11,2006-07,26,2
73,2 Teams,2,3,6,AHL,27,2006-07,26,4
67,Hershey Bears,2,3,6,AHL,26,2006-07,26,4
6,Toronto Marlies,0,0,0,AHL,1,2006-07,26,0
247,Bridgeport Sound Tigers,1,-10,3,AHL,49,2007-08,27,2
118,HIFK Helsinki,3,-6,3,Finland,22,2008-09,28,0
88,Hershey Bears,3,1,4,AHL,22,2008-09,28,1
16,South Carolina Stingrays,0,-3,0,ECHL,3,2008-09,28,0
263,Springfield Falcons,3,-15,3,AHL,53,2009-10,29,0
146,Allen Americans,13,-8,21,CHL,31,2010-11,30,8
40,Chicago Wolves,0,-1,1,AHL,12,2010-11,30,1
