pim,team,assists,plus_minus,points,league,games_played,year,age,goals
20,St. Michael\'s Buzzers,1,0,1,ON-Jr.A,7,1995-96,15,0
16,Windsor Spitfires,1,0,1,OHL,5,1996-97,16,0
67,Sudbury Wolves,3,0,6,OHL,12,1999-00,19,3
92,Sudbury Wolves,6,0,11,OHL,12,2000-01,20,5
26,Manchester Monarchs,1,-1,1,AHL,4,2001-02,21,0
0,Manchester Monarchs,0,-1,0,AHL,3,2002-03,22,0
105,Chicago Wolves,1,1,2,AHL,18,2004-05,24,1
30,Hershey Bears,1,1,1,AHL,6,2006-07,26,0
4,Hershey Bears,0,1,0,AHL,1,2008-09,28,0
52,Allen Americans,3,-2,3,CHL,13,2010-11,30,0
