assists,game_winning_goals,goals,age,average_ice_time,offensive_point_share,defensive_point_share,even_strength_goals,total_ice_time,power_play_assists,positions,overall_point_share,even_strength_assists,team,link,shorthanded_assists,pim,power_play_goals,plus_minus,name,shotsPercentage,year,points,shorthanded_goals,games_played,shots
22,4,16,21,16:13,2.8,0.7,15,1233,3,C,3.5,18,FLA,/players/b/bjugsni01.html,1,16,0,-14,Nick Bjugstad,8.6,2014,38,1,76,185
22,3,15,30,15:55,2.6,1.3,13,1210,5,LW,3.9,17,FLA,/players/u/upshasc01.html,0,73,1,1,Scottie Upshall,9.3,2014,37,1,76,161
30,2,7,34,26:57,2.4,4.0,5,2211,10,D,6.3,18,FLA,/players/c/campbbr02.html,2,20,2,-6,Brian Campbell,6.0,2014,37,0,82,116
15,1,21,31,17:03,2.9,1.1,18,1329,1,RW,4.0,14,FLA,/players/b/boyesbr01.html,0,28,2,-6,Brad Boyes,11.9,2014,36,1,78,176
13,3,16,29,16:30,2.4,0.4,13,1023,1,LW,2.7,12,FLA,/players/b/bergese01.html,0,40,3,-16,Sean Bergenheim,8.4,2014,29,0,62,190
19,1,9,20,15:40,1.3,0.9,7,1081,3,LW,2.2,16,FLA,/players/h/huberjo01.html,0,37,2,-5,Jonathan Huberdeau,8.3,2014,28,0,69,108
20,1,8,29,17:07,0.3,0.6,6,1370,5,LW,1.0,14,FLA,/players/f/fleisto01.html,1,22,2,-18,Tomas Fleischmann,4.3,2014,28,0,80,188
25,1,3,31,21:20,1.7,2.7,1,1558,4,D,4.4,21,FLA,/players/g/gilbeto01.html,0,18,2,-5,Tom Gilbert,3.2,2014,28,0,73,93
16,1,8,18,17:06,1.1,0.8,5,923,3,C,1.9,13,FLA,/players/b/barkoal01.html,0,10,3,-3,Aleksander Barkov,9.2,2014,24,0,54,87
12,1,11,30,16:59,1.0,0.8,11,1053,2,C,1.8,10,FLA,/players/g/gocma01.html,0,31,0,-7,Marcel Goc,10.5,2014,23,0,62,105
