year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1992-93,16,1,0,0,0,Swe-Jr.,7,Rogle BK Angelholm Jr.,1
1993-94,17,2,0,1,0,EJC-A,5,Sweden,3
1994-95,18,0,2,1,0,Sweden,18,Rogle BK Angelholm,1
1994-95,18,2,0,3,0,Sweden-Q,15,Rogle BK Angelholm,5
1994-95,18,0,2,0,0,WJC-A,7,Sweden,0
1995-96,19,1,6,7,0,Sweden,22,Rogle BK Angelholm,8
1995-96,19,2,0,2,0,WJC-A,5,Sweden,4
1996-97,20,3,4,8,0,Finland,44,Jokerit Helsinki,11
1996-97,20,1,2,1,0,EuroHL,6,Jokerit Helsinki,2
1997-98,21,5,12,9,0,Sweden,40,Djurgardens IF Stockholm,14
1998-99,22,4,16,3,0,Sweden,40,Djurgardens IF Stockholm,7
1999-00,23,3,8,16,0,Sweden,42,Djurgardens IF Stockholm,19
1999-00,23,1,0,1,1,WC-A,7,Sweden,2
2000-01,24,9,26,17,0,Sweden,45,Djurgardens IF Stockholm,26
2000-01,24,0,6,6,12,WC-A,9,Sweden,6
2001-02,25,3,0,2,5,WC-A,9,Sweden,5
2002-03,26,1,8,2,1,WC-A,8,Sweden,3
2003-04,27,1,0,1,-1,WC-A,9,Sweden,2
2004-05,28,0,2,0,0,W-Cup,3,Sweden,0
2004-05,28,12,30,12,0,Sweden,49,Djurgardens IF Stockholm,24
2005-06,29,2,4,1,2,Olympics,8,Sweden,3
2007-08,31,1,14,2,0,Russia,18,Lokomotiv Yaroslavl,3
2009-10,33,3,26,7,0,KHL,54,Lokomotiv Yaroslavl,10
2010-11,34,3,12,4,0,KHL,24,Lokomotiv Yaroslavl,7
2011-12,35,4,22,10,0,Sweden,45,Djurgardens IF Stockholm,14
2011-12,35,3,6,2,0,Sweden-Q,10,Djurgardens IF Stockholm,5
