year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1993-94,19,13,12,19,0,OHL,18,North Bay Centennials,32
1993-94,19,1,2,3,0,M-Cup,3,North Bay Centennials,4
1994-95,20,1,2,8,0,OHL,6,North Bay Centennials,9
1994-95,20,1,0,0,0,IHL,4,Phoenix Roadrunners,1
1997-98,23,8,4,9,0,IHL,17,Long Beach Ice Dogs,17
2005-06,31,2,2,1,0,Russia,13,Avangard Omsk,3
2006-07,32,0,0,1,0,Russia,5,Avangard Omsk,1
2007-08,33,3,0,4,0,Russia,6,Dynamo Moscow,7
2008-09,34,1,0,3,0,KHL,10,Dynamo Moscow,4
2009-10,35,2,6,1,0,KHL,4,Dynamo Moscow,3
