pim,team,assists,plus_minus,points,league,games_played,year,age,goals
10,Ste-Foy Gouverneurs,2,0,3,QAAA,10,1988-89,17,1
169,Longueuil College Francais,14,0,26,QMJHL,64,1989-90,18,12
195,Longueuil College Francais,26,0,38,QMJHL,68,1990-91,19,12
288,Verdun College Francais,24,0,42,QMJHL,65,1991-92,20,18
261,Fredericton Canadiens,3,-1,14,AHL,76,1992-93,21,11
250,Fredericton Canadiens,28,6,66,AHL,62,1993-94,22,38
182,Fredericton Canadiens,9,1,19,AHL,29,1994-95,23,10
8,United States,3,0,5,WC-A,8,1996-97,25,2
10,United States,0,0,0,WC-A,6,1997-98,26,0
260,Quebec RadioX,32,0,50,QNAHL,47,2004-05,33,18
25,Hartford Wolf Pack,4,-3,6,AHL,27,2009-10,38,2
66,Riviere-du-Loup 3L,14,0,31,QNAHL,28,2010-11,39,17
