average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
,0,4,0,0,0,NHL,22,2,0,34,0,15,0,2,0,0,0,0,0,1993-94,MTL,2,0,2,0,13.3,,14,[]
,0,2,1,0,0,NHL,23,1,0,63,-5,10,0,1,0,0,0,0,0,1994-95,MTL,1,0,1,0,10.0,,20,[]
,0,4,0,0,0,NHL,24,4,0,223,-10,25,0,0,0,0,0,0,0,1995-96,MTL,0,0,4,0,0.0,,67,[]
,0,13,2,0,0,NHL,25,5,0,245,-8,61,0,8,0,0,0,0,0,1996-97,TOT,8,0,5,0,13.1,,69,[]
,0,0,0,0,0,NHL,25,0,0,38,-2,6,0,0,0,0,0,0,0,1996-97,MTL,0,0,0,0,0.0,,10,[]
,0,13,2,0,0,NHL,25,5,0,207,-6,55,0,8,0,0,0,0,0,1996-97,VAN,8,0,5,0,14.5,,59,[]
,0,18,1,0,0,NHL,26,9,0,0,-9,64,0,9,0,0,0,0,0,1997-98,VAN,9,0,9,0,14.1,,77,[]
13:25,0,18,1,0,0,NHL,27,9,0,209,-25,112,0,6,0,2,0,1,0,1998-99,VAN,8,0,10,0,7.1,1100,82,[]
13:07,0,13,3,0,0,NHL,28,1,0,136,-9,83,0,10,0,1,0,1,0,1999-00,VAN,11,0,2,0,13.3,787,60,[]
13:27,0,28,1,0,0,NHL,29,19,0,145,0,127,0,9,0,0,0,0,0,2000-01,VAN,9,0,19,0,7.1,1063,79,[]
13:22,0,32,2,0,0,NHL,30,17,0,199,-8,107,0,8,0,1,0,6,0,2001-02,TOT,9,0,23,0,8.4,1082,81,[]
13:58,0,13,0,0,0,NHL,30,4,0,90,-8,45,0,4,0,1,0,4,0,2001-02,VAN,5,0,8,0,11.1,433,31,[]
13:00,0,19,2,0,0,NHL,30,13,0,109,0,62,0,4,0,0,0,2,0,2001-02,PHI,4,0,15,0,6.5,650,50,[]
13:23,0,25,1,0,0,NHL,31,17,0,161,5,99,0,8,0,0,0,0,0,2002-03,PHI,8,0,17,0,8.1,1070,80,[]
11:02,0,13,0,0,0,NHL,32,7,0,212,-1,72,0,6,0,0,0,0,0,2003-04,PHI,6,0,7,0,8.3,706,64,[]
8:36,0,9,0,0,0,NHL,34,5,0,166,-2,73,0,4,0,0,0,0,0,2005-06,PHI,4,0,5,0,5.5,653,76,[]
7:58,0,13,0,0,0,NHL,35,8,0,156,1,47,0,4,0,0,0,1,0,2006-07,WSH,4,0,9,0,8.5,614,77,[]
7:52,103,8,0,0,12,NHL,36,3,0,119,-7,59,0.0,5,1,0,0,0,14,2007-08,WSH,5,133,3,24,8.5,629,80,[]
8:15,70,4,1,0,8,NHL,37,3,0,121,-6,43,0,1,0,0,0,0,20,2008-09,WSH,1,119,3,26,2.3,520,63,[]
6:15,30,1,0,0,9,NHL,38,1,0,73,-9,18,0,0,0,0,0,0,6,2009-10,NYR,0,43,1,6,0.0,225,36,[]
