shots_againist,good_start_precentages,ties,saves,minutes,games_played,assists,year,goals,wins,goals_allowed_average,league,games_started,goals_allowed,goals_allowed_precentage,goals_saved_aboved_average,loses,good_starts,saves_percentage,age,pim,shutouts,points,won,bad_start,team
0,0,0,0,120,2,0,1928-29,0,0,3.50,NHL,0,0,0,0,2,0,0,31,0,0,0,,0,DTC
