shotsPercentage,year,pim,even_strength_assists,total_ice_time,shorthanded_assists,shots,power_play_assists,even_strength_goals,plus_minus,assists,team,goals,age,game_winning_goals,league,shorthanded_goals,average_ice_time,games_played,points,awards,power_play_goals
5.9,1984-85,70,13,,0,85,11,2,-14,24,NJD,5,22,0,NHL,0,,53,29,[],3
8.0,1985-86,61,10,,0,100,6,2,-1,16,NJD,8,23,1,NHL,0,,50,24,[],6
7.5,1986-87,45,7,,0,80,7,4,-6,14,NJD,6,24,1,NHL,0,,40,20,[],2
