average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
9:40,0,2,0,0,0,NHL,23,2,0,9,-2,14,0,0,0,0,0,0,0,2005-06,SJS,0,0,2,0,0.0,174,18,[]
13:11,0,34,3,0,0,NHL,24,15,0,78,4,93,0,12,0,4,0,3,0,2006-07,SJS,16,0,18,0,17.2,765,58,"[{'link': '/awards/voting-2007.html#calder', 'name': 'Calder-13'}]"
14:17,42,8,0,0,5,NHL,25,5,5,22,-1,22,35.7,1,9,2,0,0,7,2007-08,SJS,3,31,5,11,13.6,214,15,[]
17:47,259,52,1,0,22,NHL,26,17,49,51,8,161,40.8,11,71,11,0,13,35,2008-09,SJS,22,135,30,66,13.7,1262,71,[]
17:10,329,57,2,0,33,NHL,27,25,35,131,0,189,47.9,17,38,2,0,13,39,2009-10,SJS,19,157,38,61,10.1,1408,82,[]
17:58,286,62,2,0,22,NHL,28,30,17,100,13,185,41.5,19,24,5,0,8,43,2010-11,SJS,24,153,38,54,13.0,1347,75,[]
17:52,297,45,2,0,36,NHL,29,17,6,97,-5,180,30.0,13,14,4,0,11,42,2011-12,SJS,17,109,28,55,9.4,1358,76,[]
16:38,165,19,0,0,19,NHL,30,13,5,93,1,87,33.3,2,10,1,0,3,13,2012-13,TOT,3,99,16,26,3.4,665,40,[]
16:28,132,11,0,0,15,NHL,30,9,4,79,-4,65,33.3,0,8,0,0,2,11,2012-13,SJS,0,69,11,23,0.0,461,28,[]
17:02,33,8,0,0,4,NHL,30,4,1,14,5,22,33.3,2,2,1,0,1,2,2012-13,NYR,3,30,5,3,13.6,204,12,[]
16:08,110,26,1,0,19,NHL,31,14,1,33,-10,74,33.3,4,2,3,0,5,8,2013-14,NJD,7,82,19,21,9.5,694,43,[]
15:40,26,4,0,0,1,NHL,32,3,0,4,-1,15,0.0,1,1,0,0,0,3,2014-15,NJD,1,21,3,3,6.7,204,13,[]
