giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,68,1,21,0,0,89,19,0,0,,EDM,0,0,[],12.4,10,8,-2,11,0,1,1993-94,0,,0,74,0,8
0,NHL,47,1,22,0,0,73,11,0,1,,EDM,0,0,[],11.0,6,3,-11,8,0,2,1994-95,0,,0,49,0,2
0,NHL,55,1,23,0,0,55,9,0,2,,TOT,0,0,[],5.5,3,6,-16,3,0,0,1995-96,0,,0,67,0,4
0,NHL,49,1,23,0,0,51,8,0,2,,EDM,0,0,[],3.9,2,6,-16,2,0,0,1995-96,0,,0,61,0,4
0,NHL,6,0,23,0,0,4,1,0,0,,DET,0,0,[],25.0,1,0,0,1,0,0,1995-96,0,,0,6,0,0
0,NHL,66,0,24,0,0,62,8,0,0,,DET,0,0,[],4.8,3,5,3,3,0,0,1996-97,0,,0,75,1,4
0,NHL,65,3,25,0,0,106,23,0,0,,DET,0,0,[],13.2,11,9,11,14,0,1,1997-98,0,,2,89,0,9
0,NHL,53,2,26,0,0,76,14,0,1,700,DET,0,0,[],10.5,7,6,-6,8,0,1,1998-99,0,13:13,0,34,0,5
0,NHL,41,1,27,0,0,71,14,0,0,554,DET,0,0,[],8.5,4,8,1,6,0,2,1999-00,0,13:30,0,24,0,8
0,NHL,79,3,28,0,0,119,19,0,1,1129,DET,0,0,[],10.1,8,7,16,12,0,3,2000-01,0,14:17,1,22,1,5
0,NHL,82,5,29,0,0,108,24,0,0,1097,DET,0,0,[],8.3,8,15,15,9,0,1,2001-02,0,13:23,0,40,0,15
0,NHL,82,1,30,0,0,116,37,0,1,1326,DET,0,0,"[{'link': '/awards/voting-2003.html#selke', 'name': 'Selke-12'}]",12.1,10,23,17,14,0,4,2002-03,0,16:10,0,91,1,21
0,NHL,79,4,31,0,0,123,33,0,0,1285,DET,0,0,"[{'link': '/awards/voting-2004.html#selke', 'name': 'Selke-7'}]",11.4,9,19,24,14,0,4,2003-04,0,16:16,1,80,3,16
0,NHL,82,0,33,0,0,115,11,0,0,1126,DET,0,0,[],4.3,4,6,-9,5,0,1,2005-06,0,13:44,0,80,1,5
0,NHL,82,0,34,0,0,113,11,0,0,1081,DET,0,0,[],5.3,6,5,-9,6,0,0,2006-07,0,13:11,0,50,0,5
15,NHL,61,1,35,4,109,70,10,92,0,736,DET,17,42.9,"[{'link': '/awards/voting-2008.html#selke', 'name': 'Selke-65'}]",8.6,6,4,-8,6,3,0,2007-08,17,12:04,0,32,0,4
5,NHL,78,1,36,6,109,58,11,64,0,713,DET,18,40.0,[],8.6,5,6,-9,5,4,0,2008-09,23,9:08,0,28,0,6
9,NHL,52,0,37,6,80,43,6,82,0,526,DET,17,53.8,[],9.3,3,2,1,4,7,1,2009-10,25,10:06,0,32,0,2
