age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
23,,0.0,0,1,0,NHL,8,0,1995-96,0,5,0,,0,4,,DET,1
24,SC,14.3,4,2,6,NHL,0,1,1996-97,1,35,5,,0,24,,DET,7
25,SC,9.7,2,1,2,NHL,0,1,1997-98,0,31,3,,0,30,,DET,4
26,,7.7,1,0,-2,NHL,10,0,1998-99,1,13,1,115,0,8,,DET,1
27,,0.0,0,1,0,NHL,8,0,1999-00,0,8,0,110,0,4,,DET,1
28,,0.0,0,0,-3,NHL,6,0,2000-01,0,12,0,92,0,6,,DET,0
29,SC,8.3,1,3,7,NHL,0,0,2001-02,0,36,3,381,0,32,,DET,6
30,,0.0,0,0,-2,NHL,4,0,2002-03,0,7,0,69,0,4,,DET,0
31,,5.6,1,3,2,NHL,12,0,2003-04,0,18,1,211,0,11,,DET,4
33,,16.7,2,1,2,NHL,6,0,2005-06,1,12,2,78,0,4,,DET,3
34,,5.0,0,1,0,NHL,18,1,2006-07,0,20,1,194,0,10,,DET,2
35,SC,0.0,0,1,0,NHL,12,0,2007-08,0,10,0,117,0,10,24,DET,1
36,,0.0,0,1,-1,NHL,20,0,2008-09,0,12,0,182,0,2,16,DET,1
