pim,team,assists,plus_minus,points,league,games_played,year,age,goals
2,Montreal NDG Monarchs,1,0,3,M-Cup,4,1963-64,18,2
0,Montreal Jr. Canadiens,0,0,2,OHA-Jr.,6,1964-65,19,2
2,Montreal Jr. Canadiens,3,0,7,OHA-Jr.,10,1965-66,20,4
0,Houston Apollos,0,0,0,CPHL,1,1966-67,21,0
