pim,team,assists,plus_minus,points,league,games_played,year,age,goals
4,Soviet Union,1,0,11,EJC-A,5,1970-71,18,10
13,Dynamo Riga,6,0,15,USSR,24,1973-74,21,9
20,Dynamo Riga,14,0,48,USSR,36,1974-75,22,34
18,Dynamo Riga,14,0,45,USSR,36,1975-76,23,31
6,Soviet Union,7,0,10,WEC-A,10,1975-76,23,3
6,Soviet Union,3,0,5,Can-Cup,5,1976-77,24,2
57,Dynamo Riga,23,0,63,USSR,35,1976-77,24,40
4,Soviet Union,7,0,15,WEC-A,9,1976-77,24,8
30,CSKA Moscow,17,0,34,USSR,36,1977-78,25,17
8,Soviet Union,2,0,11,WEC-A,10,1977-78,25,9
53,CSKA Moscow,24,0,48,USSR,41,1978-79,26,24
0,Soviet Union,1,0,2,Ch-Cup,3,1978-79,26,1
9,Soviet Union,5,0,9,WEC-A,8,1978-79,26,4
21,CSKA Moscow,35,0,61,USSR,42,1979-80,27,26
2,CSKA Moscow,2,0,7,Super-S,5,1979-80,27,5
5,Soviet Union,4,0,9,Olympics,7,1979-80,27,5
28,Dynamo Riga,24,0,50,USSR,44,1980-81,28,26
50,Dynamo Riga,24,0,63,USSR,50,1981-82,29,39
39,Dynamo Riga,31,0,63,USSR,40,1982-83,30,32
22,Soviet Union,5,0,9,WEC-A,10,1982-83,30,4
18,Dynamo Riga,15,0,39,USSR,39,1983-84,31,24
52,Dynamo Riga,20,0,51,USSR,39,1984-85,32,31
10,RShVSM-Energo Riga,12,0,26,CIS-3,16,1991-92,39,14
27,Vecmeistars Riga,18,0,41,Latvia,7,1991-92,39,23
16,Latvijas Zelts Riga,66,0,142,Latvia,22,1992-93,40,76
39,Latvijas Zelts Riga,9,0,18,Latvia,7,1993-94,41,9
0,Essamika Ogre,1,0,1,Latvia,1,1994-95,42,0
12,Essamika Ogre,36,0,54,Latvia,16,1995-96,43,18
