year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2005-06,18,9,80,33,0,BCHL,53,Salmon Arm Silverbacks,42
2006-07,19,2,38,12,0,ECAC,29,Cornell Big Red,14
2007-08,20,2,49,14,0,ECAC,24,Cornell Big Red,16
2008-09,21,2,38,16,0,ECAC,34,Cornell Big Red,18
2009-10,22,2,48,17,0,ECAC,33,Cornell Big Red,19
2010-11,23,5,58,25,22,AHL,75,Hamilton Bulldogs,30
2012-13,25,6,55,13,11,AHL,54,3 Teams,19
2012-13,25,1,39,7,5,AHL,26,Hamilton Bulldogs,8
2012-13,25,5,16,6,5,AHL,27,San Antonio Rampage,11
2012-13,25,0,0,0,1,AHL,1,Charlotte Checkers,0
