average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,8,0,0,WHA,20,0,8,-9,19,2,1,0,0,1977-78,QBN,3,5,[],15.8,,27
,27,0,1,WHA,21,0,23,-7,109,13,0,0,0,1978-79,QBN,14,13,[],12.8,,79
,16,1,0,NHL,22,9,13,-8,58,5,0,0,2,1979-80,QUE,5,11,[],8.6,,41
,26,2,2,NHL,23,18,64,9,65,5,1,0,0,1980-81,QUE,8,18,[],12.3,,51
,31,1,0,NHL,24,14,82,-11,95,15,0,1,1,1981-82,QUE,15,16,[],15.8,,79
,40,0,0,NHL,25,28,45,-1,88,12,0,0,0,1982-83,QUE,12,28,[],13.6,,79
,43,1,1,NHL,26,22,41,21,116,18,0,2,0,1983-84,QUE,19,24,[],16.4,,77
,35,0,1,NHL,27,21,31,12,127,11,1,1,0,1984-85,QUE,13,22,[],10.2,,0
,34,2,3,NHL,28,20,29,-3,119,10,0,1,0,1985-86,QUE,13,21,"[{'link': '/awards/voting-1986.html#selke', 'name': 'Selke-9'}]",10.9,,78
,36,1,2,NHL,29,23,38,-4,137,10,0,1,0,1986-87,QUE,12,24,[],8.8,,80
,22,0,0,NHL,30,15,26,3,84,4,0,2,1,1987-88,QUE,4,18,[],4.8,,76
,10,0,1,NHL,31,6,14,-1,31,1,0,2,0,1988-89,QUE,2,8,[],6.5,,55
